	n_denovo	n_trg	n_cds	n_intergenic	ssearch_f0	ssearch_f1	ssearch_f2	ssearch_f0_comp	ssearch_f1_comp	ssearch_f2_comp
GCA_000007305@Pyrococcus_furiosus_DSM_3638	0	28	773	37	751	449	504	600	684	344
GCA_000009965@Thermococcus_kodakarensis_KOD1	0	96	876	107	851	697	731	773	815	664
GCA_000011105@Pyrococcus_horikoshii_OT3	0	18	790	35	774	477	547	619	707	387
GCA_000018365@Thermococcus_onnurineus_NA1	0	50	774	98	752	600	647	678	714	582
GCA_000022365@Thermococcus_gammatolerans_EJ3	0	76	833	137	825	662	682	728	775	629
GCA_000022545@Thermococcus_sibiricus_MM_739	0	13	765	41	745	432	497	605	673	324
GCA_000151105@Thermococcus_barophilus_MP	0	28	806	44	792	504	549	652	728	411
GCA_000151205@Thermococcus_sp_AM4	0	95	838	136	826	670	697	750	783	654
GCA_000195935@Pyrococcus_abyssi_GE5	0	32	793	41	771	503	573	644	710	444
GCA_000211475@Pyrococcus_sp_NA2	0	32	813	50	794	517	571	650	731	423
GCA_000215995@Pyrococcus_yayanosii_CH1	0	34	783	57	758	525	584	632	696	494
GCA_000221185@Thermococcus_sp_4557	0	60	809	96	786	645	664	705	746	617
GCA_000246985@Thermococcus_litoralis_DSM_5473	0	20	830	38	810	540	596	684	742	462
GCA_000258515@Thermococcus_zilligii_AN1	0	52	802	85	786	614	646	694	729	581
GCA_000263735@Pyrococcus_sp_ST04	0	28	792	45	772	498	538	636	703	404
GCA_000265525@Thermococcus_cleftensis_CL1	0	72	816	121	800	646	670	713	752	624
GCA_000275605@Pyrococcus_furiosus_COM1	0	29	771	41	748	449	505	598	682	342
GCA_000517445@Thermococcus_paralvinellae_ES1	0	27	777	44	759	498	544	636	698	411
GCA_000585495@Thermococcus_nautili_30_1	0	108	900	303	889	818	829	842	861	816
GCA_000725425@Palaeococcus_pacificus_DY20341	0	16	768	40	747	482	549	630	688	410
GCA_000769655@Thermococcus_eurythermalis_A501	0	100	870	198	852	752	777	797	828	746
GCA_000816105@Thermococcus_guaymasensis_DSM_11113	0	68	819	129	804	643	670	716	759	619
GCA_001433455@Thermococcus_barophilus_CH5	0	40	841	52	827	539	591	692	764	456
GCA_001484685@Thermococcus_sp_2319x1	0	20	783	39	765	528	560	637	707	448
GCA_001577775@Pyrococcus_kukulkanii_NCB100	0	38	816	49	796	506	564	668	729	439
GCA_001592435@Thermococcus_peptonophilus_OG_1	0	65	815	115	796	640	679	721	757	622
GCA_001647085@Thermococcus_piezophilus_CDGS	0	34	782	91	759	595	633	673	713	577
GCA_002197185@Thermococcus_sp_5_4	0	36	787	103	769	633	656	687	725	609
GCA_002214365@Thermococcus_celer_Vu_13	0	41	801	94	791	612	650	702	737	590
GCA_002214385@Thermococcus_gorgonarius_W_12	0	50	773	84	747	590	611	656	702	572
GCA_002214465@Thermococcus_barossii_SHCK_94	0	40	804	107	788	638	662	696	745	616
GCA_002214485@Thermococcus_pacificus_P4	0	61	773	105	753	631	659	689	717	611
GCA_002214505@Thermococcus_siculi_RG_20	0	61	818	108	801	643	670	704	754	621
GCA_002214525@Thermococcus_sp_P6	0	26		64	706	554	580	620	654	539
GCA_002214545@Thermococcus_thioreducens_OGL_20P	0	75	827	115	811	635	663	717	762	600
GCA_002214565@Thermococcus_radiotolerans_EJ2	0	40	796	100	781	637	658	693	737	611
GCA_002214585@Thermococcus_profundus_DT_5432	0	60	825	86	807	637	669	726	757	607
GCA_002214605@Thermococcus_chitonophagus	0	28	820	51	802	538	582	683	739	470
GCA_006274605@Thermococcus_indicus_IOH1	0	81	865	122	851	704	732	773	809	675
GCA_008152015@Thermococcus_aciditolerans_SY113	0	75	850	123	830	680	700	748	789	642
GCA_008245085@Pyrococcus_furiosus_DSM_3638_Reg	0	29	775	40	754	450	503	604	686	343
GCA_020386975@Thermococcus_bergensis_T7324	0	17	766	41	744	513	556	641	690	433
GCA_023746595@Thermococcus_argininiproducens_IOH2	0	16	776	43	763	416	486	608	683	286
GCA_024022995@Thermococcus_aggregans_TY	0	26	772	46	750	509	561	637	694	433
GCA_024707485@Thermococcus_sp_813A4	0	75	822	114	806	638	665	717	757	607
GCA_028471785@Thermococcus_kodakarensis_TS900	0	96	875	107	851	692	729	772	812	660
GCA_028471865@Thermococcus_kodakarensis_TS901	0	96	875	107	851	691	730	772	813	659
GCA_035621495@Thermococcus_sp_SY098	0	34	808	47	793	511	558	660	734	426
GCA_900012635@Thermococcus_chitonophagus_isolate_1	0	28	821	51	803	540	585	682	740	470
GCA_900198835@Thermococcus_henrietii_EXT12c	0	111	915	290	905	833	837	858	875	827
GCA_902813195@Thermococcus_sp_2319x1_Essen	0	20	776	36	755	531	569	637	698	440
GCA_904067545@Thermococcus_camini_IRI35c	0	79	818	113	801	656	686	723	765	633
Palaeococcus_helgesoni_DSM_15127	0	18	783	42	762	482	541	646	701	410
Pyrococcus_31_3	0	34	829	50	813	530	587	693	745	462
Pyrococcus_32_1	0	34	829	50	813	529	584	695	744	463
Pyrococcus_abyssi_GE2	0	35	798	37	773	503	570	645	714	443
Pyrococcus_endeavori_ES4	0	20	792	44	772	492	536	629	702	391
Pyrococcus_EXT16	0	31	830	49	815	534	596	691	753	478
Pyrococcus_sp_32_3	0	34	829	50	813	531	586	694	744	465
Pyrococcus_sp_32_4	0	34	829	50	813	529	587	695	744	465
Pyrococcus_sp_EXT_15c	0	39	799	46	780	508	561	659	715	448
Pyrococcus_sp_GE_23	0	27	786	36	760	496	559	631	692	450
Pyrococcus_sp_IRI_42C	0		795	37	772	460	520	618	704	356
Thermococcus_15_2	0	45	809	106	788	640	672	700	744	617
Thermococcus_23_2	0	36	786	102	768	633	655	686	724	610
Thermococcus_29_3	0	107	887	306	880	815	824	840	857	815
Thermococcus_31_3	0	57	804	108	785	641	655	702	742	612
Thermococcus_aegaeus_DSM_12767	0	18	779	41	758	502	538	618	689	410
Thermococcus_aggregans_DSM_12819	0	26	772	46	751	509	561	638	694	431
Thermococcus_alcaliphilus_DSM_10322	0	15	788	40	770	508	563	640	711	427
Thermococcus_AMTc11	0	87	886	133	874	731	748	788	822	703
Thermococcus_AMTc30	0	90	865	261	853	769	782	801	823	763
Thermococcus_AMTc51	0	81	848	232	836	724	746	772	799	719
Thermococcus_AMTc85	0	94	869	264	855	766	778	802	824	763
Thermococcus_atlanticus_DSM_15226	0	45	819	74	804	609	649	707	757	568
