	n_denovo	n_trg	n_cds	n_intergenic	ssearch_f0	ssearch_f1	ssearch_f2	ssearch_f0_comp	ssearch_f1_comp	ssearch_f2_comp
GCA_000007305@Pyrococcus_furiosus_DSM_3638	0	14	778	37	759	460	517	610	692	368
GCA_000009965@Thermococcus_kodakarensis_KOD1	0	75	876	113	862	695	735	779	810	663
GCA_000011105@Pyrococcus_horikoshii_OT3	0	11	779	28	766	481	539	630	700	380
GCA_000018365@Thermococcus_onnurineus_NA1	0	48	821	87	808	634	672	727	758	613
GCA_000022365@Thermococcus_gammatolerans_EJ3	0	67	865	160	848	691	708	766	805	664
GCA_000022545@Thermococcus_sibiricus_MM_739	0	13	777	38	760	462	516	617	702	345
GCA_000151105@Thermococcus_barophilus_MP	0	26	840	45	819	553	593	695	756	454
GCA_000151205@Thermococcus_sp_AM4	0	75	869	165	861	728	741	787	824	706
GCA_000195935@Pyrococcus_abyssi_GE5	0	22	799	30	782	521	579	654	723	454
GCA_000211475@Pyrococcus_sp_NA2	0	15	792	40	780	498	552	649	713	410
GCA_000215995@Pyrococcus_yayanosii_CH1	0	25	798	41	781	540	594	661	712	494
GCA_000221185@Thermococcus_sp_4557	0	62	858	109	842	668	711	752	792	651
GCA_000246985@Thermococcus_litoralis_DSM_5473	0	20	825	45	812	534	593	676	734	458
GCA_000258515@Thermococcus_zilligii_AN1	0	42	810	72	788	613	645	705	735	590
GCA_000263735@Pyrococcus_sp_ST04	0	23	772	36	756	490	545	633	690	404
GCA_000265525@Thermococcus_cleftensis_CL1	0	69	854	131	841	673	693	750	789	649
GCA_000275605@Pyrococcus_furiosus_COM1	0	15	777	38	759	462	515	609	695	374
GCA_000517445@Thermococcus_paralvinellae_ES1	0	25	804	42	786	525	584	668	734	448
GCA_000585495@Thermococcus_nautili_30_1	0	130	960	372	953	916	921	927	936	915
GCA_000725425@Palaeococcus_pacificus_DY20341	0	12	796	35	781	514	554	657	717	436
GCA_000769655@Thermococcus_eurythermalis_A501	0	75	882	213	862	756	774	799	822	743
GCA_000816105@Thermococcus_guaymasensis_DSM_11113	0	53	830	137	820	662	678	730	772	644
GCA_001433455@Thermococcus_barophilus_CH5	0	37	862	49	844	582	630	727	778	491
GCA_001484685@Thermococcus_sp_2319x1	0	9	766	40	748	515	567	641	702	449
GCA_001577775@Pyrococcus_kukulkanii_NCB100	0	26	816	37	797	551	601	673	736	471
GCA_001592435@Thermococcus_peptonophilus_OG_1	0	57	856	124	841	675	708	765	802	652
GCA_001647085@Thermococcus_piezophilus_CDGS	0	37	814	90	793	619	650	708	735	592
GCA_002197185@Thermococcus_sp_5_4	0	40	829	101	812	667	689	747	770	636
GCA_002214365@Thermococcus_celer_Vu_13	0	37	813	91	801	635	665	717	749	614
GCA_002214385@Thermococcus_gorgonarius_W_12	0	47	803	85	789	613	649	702	738	589
GCA_002214465@Thermococcus_barossii_SHCK_94	0	48	850	101	833	667	687	746	788	632
GCA_002214485@Thermococcus_pacificus_P4	0	43	806	100	797	644	675	718	749	627
GCA_002214505@Thermococcus_siculi_RG_20	0	52	839	103	821	656	686	737	777	642
GCA_002214525@Thermococcus_sp_P6	0	21	735	65	723	576	599	642	673	538
GCA_002214545@Thermococcus_thioreducens_OGL_20P	0	69	871	121	857	665	710	771	805	646
GCA_002214565@Thermococcus_radiotolerans_EJ2	0	41	838	102	827	673	695	750	779	638
GCA_002214585@Thermococcus_profundus_DT_5432	0	53	860	92	843	674	705	764	799	637
GCA_002214605@Thermococcus_chitonophagus	0	20	806	39	791	536	584	667	724	466
GCA_006274605@Thermococcus_indicus_IOH1	0	76	885	116	873	704	745	801	830	691
GCA_008152015@Thermococcus_aciditolerans_SY113	0	63	863	119	849	681	722	768	809	664
GCA_008245085@Pyrococcus_furiosus_DSM_3638_Reg	0	15	778	37	760	458	515	613	694	370
GCA_020386975@Thermococcus_bergensis_T7324	0	13	785	43	766	511	566	654	704	435
GCA_023746595@Thermococcus_argininiproducens_IOH2	0	18	790	42	773	447	501	625	702	320
GCA_024022995@Thermococcus_aggregans_TY	0	17	804	44	785	530	564	653	712	443
GCA_024707485@Thermococcus_sp_813A4	0	66	865	115	849	668	710	763	802	650
GCA_028471785@Thermococcus_kodakarensis_TS900	0	75	876	113	862	689	730	774	809	659
GCA_028471865@Thermococcus_kodakarensis_TS901	0	75	876	113	862	687	730	775	810	658
GCA_035621495@Thermococcus_sp_SY098	0	35	843	49	825	557	594	699	764	458
GCA_900012635@Thermococcus_chitonophagus_isolate_1	0	20	807	39	791	535	581	667	727	468
GCA_900198835@Thermococcus_henrietii_EXT12c	0	107	929	325	923	857	867	873	898	853
GCA_902813195@Thermococcus_sp_2319x1_Essen	0	10	779	42	760	527	558	642	704	448
GCA_904067545@Thermococcus_camini_IRI35c	0	74	852	118	842	674	715	762	799	652
Palaeococcus_helgesoni_DSM_15127	0	16	777	36	759	492	542	642	696	418
Pyrococcus_31_3	0	26	819	39	807	550	587	674	737	472
Pyrococcus_32_1	0	26	819	39	808	550	586	677	738	474
Pyrococcus_abyssi_GE2	0	24	804	31	786	519	578	661	716	455
Pyrococcus_endeavori_ES4	0	18	771	38	757	487	541	628	690	391
Pyrococcus_EXT16	0	27	817	42	808	554	589	679	740	482
Pyrococcus_sp_32_3	0	26	819	39	806	550	589	678	737	475
Pyrococcus_sp_32_4	0	26	819	39	808	550	589	677	738	474
Pyrococcus_sp_EXT_15c	0	30	813	36	802	542	595	685	740	470
Pyrococcus_sp_GE_23	0	22	799	29	783	525	578	656	718	434
Pyrococcus_sp_IRI_42C	0	16	787	34	767	481	539	629	701	361
Thermococcus_15_2	0	54	829	105	817	656	685	730	770	638
Thermococcus_23_2	0	40	828	101	811	670	688	749	769	634
Thermococcus_29_3	1	169	1000	450	1000	1000	1000	1000	1000	1000
Thermococcus_31_3	0	64	831	114	818	643	677	718	765	620
Thermococcus_aegaeus_DSM_12767	0	14	805	44	792	513	558	657	717	426
Thermococcus_aggregans_DSM_12819	0	17	804	44	785	530	566	656	714	447
Thermococcus_alcaliphilus_DSM_10322	0	14	799	43	786	530	582	667	721	448
Thermococcus_AMTc11	0	69	894	118	882	712	750	799	834	694
Thermococcus_AMTc30	0	109	920	314	914	856	860	873	891	853
Thermococcus_AMTc51	0	86	885	266	871	774	795	811	835	758
Thermococcus_AMTc85	0	103	912	307	906	838	843	856	883	836
Thermococcus_atlanticus_DSM_15226	0	41	842	67	824	622	662	733	779	580
Thermococcus_barophilus_423_3_23	0	31	822	43	798	553	578	677	740	447
Thermococcus_barophilus_CH1	0	36	843	45	824	552	585	707	759	462
Thermococcus_barophilus_DT4	0	37	821	45	803	531	574	682	746	437
Thermococcus_coalescens_TS1	0	51	860	104	836	658	694	738	785	647
Thermococcus_E15P35	1	136	957	379	952	915	919	924	937	916
Thermococcus_EXT11c	0	116	927	310	919	863	868	879	899	859
Thermococcus_fumicolans_ST557	0	59	854	98	836	659	688	745	785	622
Thermococcus_IRI_06c	0	74	861	145	847	687	715	759	796	671
Thermococcus_IRI15c	0	74	871	124	859	692	729	775	815	660
Thermococcus_marinus_DSM_15227	0	81	867	209	851	746	759	782	806	735
Thermococcus_prieuri_Col3	0	56	839	108	826	656	688	738	778	635
