	n_denovo	n_trg	n_cds	n_intergenic	ssearch_f0	ssearch_f1	ssearch_f2	ssearch_f0_comp	ssearch_f1_comp	ssearch_f2_comp
GCA_000007305@Pyrococcus_furiosus_DSM_3638	0	9	818	44	797	494	549	657	726	368
GCA_000009965@Thermococcus_kodakarensis_KOD1	0	25	870	104	857	689	718	772	807	662
GCA_000011105@Pyrococcus_horikoshii_OT3	0	8	798	35	773	496	551	648	716	383
GCA_000018365@Thermococcus_onnurineus_NA1	0	32	864	207	851	758	775	796	811	738
GCA_000022365@Thermococcus_gammatolerans_EJ3	0	28	858	105	838	670	705	758	786	646
GCA_000022545@Thermococcus_sibiricus_MM_739	0	11	847	57	834	538	585	707	774	377
GCA_000151105@Thermococcus_barophilus_MP	0	17	888	65	877	641	685	778	840	524
GCA_000151205@Thermococcus_sp_AM4	0	30	862	103	850	684	725	766	802	664
GCA_000195935@Pyrococcus_abyssi_GE5	0	12	810	38	788	555	586	680	733	450
GCA_000211475@Pyrococcus_sp_NA2	0	8	801	43	779	508	561	652	723	408
GCA_000215995@Pyrococcus_yayanosii_CH1	0	13	818	50	798	584	628	691	736	533
GCA_000221185@Thermococcus_sp_4557	0	50	919	265	908	819	828	852	869	807
GCA_000246985@Thermococcus_litoralis_DSM_5473	0	11	869	49	854	620	653	756	808	506
GCA_000258515@Thermococcus_zilligii_AN1	0	14	825	87	801	639	673	716	754	611
GCA_000263735@Pyrococcus_sp_ST04	0	10	818	44	801	508	577	669	736	402
GCA_000265525@Thermococcus_cleftensis_CL1	0	51	894	214	883	786	797	827	843	762
GCA_000275605@Pyrococcus_furiosus_COM1	0	9	819	44	795	495	548	657	725	369
GCA_000517445@Thermococcus_paralvinellae_ES1	0	15	861	56	849	610	639	749	808	498
GCA_000585495@Thermococcus_nautili_30_1	0	32	876	131	863	717	740	780	809	684
GCA_000725425@Palaeococcus_pacificus_DY20341	0	17	870	50	858	615	658	745	800	500
GCA_000769655@Thermococcus_eurythermalis_A501	0	32	866	124	849	688	717	760	801	666
