	n_denovo	n_trg	n_cds	n_intergenic	ssearch_f0	ssearch_f1	ssearch_f2	ssearch_f0_comp	ssearch_f1_comp	ssearch_f2_comp
GCA_000007305@Pyrococcus_furiosus_DSM_3638	0	19	767	39	754	488	530	617	692	374
GCA_000009965@Thermococcus_kodakarensis_KOD1	0	75	867	118	849	702	730	767	800	682
GCA_000011105@Pyrococcus_horikoshii_OT3	0	13	767	33	745	478	532	619	682	374
GCA_000018365@Thermococcus_onnurineus_NA1	0	41	821	91	803	667	704	733	769	645
GCA_000022365@Thermococcus_gammatolerans_EJ3	0	67	838	145	827	672	700	747	785	647
GCA_000022545@Thermococcus_sibiricus_MM_739	0	12	763	37	743	464	519	617	681	347
GCA_000151105@Thermococcus_barophilus_MP	0	25	836	53	819	573	608	701	761	468
GCA_000151205@Thermococcus_sp_AM4	0	71	862	157	856	733	755	794	824	710
GCA_000195935@Pyrococcus_abyssi_GE5	0	17	781	31	757	530	572	652	704	454
GCA_000211475@Pyrococcus_sp_NA2	0	18	794	37	770	504	536	637	709	408
GCA_000215995@Pyrococcus_yayanosii_CH1	0	29	790	41	772	561	603	667	720	524
GCA_000221185@Thermococcus_sp_4557	0	55	834	113	814	673	700	730	758	654
GCA_000246985@Thermococcus_litoralis_DSM_5473	0	16	818	41	798	552	583	683	733	462
GCA_000258515@Thermococcus_zilligii_AN1	0	31	797	85	781	623	644	690	719	602
GCA_000263735@Pyrococcus_sp_ST04	0	27	784	39	768	515	555	649	715	420
GCA_000265525@Thermococcus_cleftensis_CL1	0	69	855	136	840	704	731	765	792	691
GCA_000275605@Pyrococcus_furiosus_COM1	0	20	766	39	753	489	530	619	689	377
GCA_000517445@Thermococcus_paralvinellae_ES1	0	19	800	45	780	545	597	669	737	432
GCA_000585495@Thermococcus_nautili_30_1	0	108	915	319	909	865	867	876	890	863
GCA_000725425@Palaeococcus_pacificus_DY20341	0	15	798	36	784	541	584	676	727	450
GCA_000769655@Thermococcus_eurythermalis_A501	0	75	861	205	844	761	770	788	812	749
GCA_000816105@Thermococcus_guaymasensis_DSM_11113	0	62	826	132	813	663	683	747	764	647
GCA_001433455@Thermococcus_barophilus_CH5	0	41	857	50	848	586	637	729	786	482
GCA_001484685@Thermococcus_sp_2319x1	0	10	779	35	763	533	571	658	708	452
GCA_001577775@Pyrococcus_kukulkanii_NCB100	0	24	813	37	794	535	582	670	736	471
GCA_001592435@Thermococcus_peptonophilus_OG_1	0	52	855	120	839	696	722	768	792	667
GCA_001647085@Thermococcus_piezophilus_CDGS	0	32	815	87	789	638	664	718	745	619
GCA_002197185@Thermococcus_sp_5_4	0	40	824	112	806	691	714	746	775	671
GCA_002214365@Thermococcus_celer_Vu_13	0	38	817	97	800	661	687	727	754	639
GCA_002214385@Thermococcus_gorgonarius_W_12	0	43	789	101	769	627	645	695	726	593
GCA_002214465@Thermococcus_barossii_SHCK_94	0	44	837	101	821	695	715	751	780	674
GCA_002214485@Thermococcus_pacificus_P4	0	44	814	112	797	657	688	730	757	638
GCA_002214505@Thermococcus_siculi_RG_20	0	54	842	107	823	696	712	750	779	671
GCA_002214525@Thermococcus_sp_P6	0	20	740	71	727	587	612	650	679	554
GCA_002214545@Thermococcus_thioreducens_OGL_20P	0	59	857	108	839	685	718	757	790	655
GCA_002214565@Thermococcus_radiotolerans_EJ2	0	36	821	106	809	677	702	731	765	653
GCA_002214585@Thermococcus_profundus_DT_5432	0	50	840	96	826	671	704	753	780	638
GCA_002214605@Thermococcus_chitonophagus	0	18	801	37	792	552	594	676	736	488
GCA_006274605@Thermococcus_indicus_IOH1	0	69	869	118	856	709	738	780	813	687
GCA_008152015@Thermococcus_aciditolerans_SY113	0	65	862	127	843	719	741	777	814	686
GCA_008245085@Pyrococcus_furiosus_DSM_3638_Reg	0	20	767	39	754	490	532	619	693	376
GCA_020386975@Thermococcus_bergensis_T7324	0	12	773	38	759	531	587	654	704	454
GCA_023746595@Thermococcus_argininiproducens_IOH2	0	14	786	40	771	473	508	640	699	325
GCA_024022995@Thermococcus_aggregans_TY	0	15	787	41	765	546	583	668	715	454
GCA_024707485@Thermococcus_sp_813A4	0	58	854	119	836	679	722	763	802	651
GCA_028471785@Thermococcus_kodakarensis_TS900	0	75	866	118	848	700	727	767	798	679
GCA_028471865@Thermococcus_kodakarensis_TS901	0	75	866	118	847	701	729	766	797	680
GCA_035621495@Thermococcus_sp_SY098	0	31	834	46	817	562	606	696	757	466
GCA_900012635@Thermococcus_chitonophagus_isolate_1	0	18	802	37	793	552	593	674	738	488
GCA_900198835@Thermococcus_henrietii_EXT12c	1	110	921	317	915	872	879	889	893	867
GCA_902813195@Thermococcus_sp_2319x1_Essen	0	11	780	36	760	534	560	645	696	456
GCA_904067545@Thermococcus_camini_IRI35c	0	64	850	116	832	685	719	755	783	664
Palaeococcus_helgesoni_DSM_15127	0	13	787	40	770	515	549	653	710	425
Pyrococcus_31_3	0	26	817	41	802	561	605	687	750	482
Pyrococcus_32_1	0	26	817	41	802	562	604	687	751	486
Pyrococcus_abyssi_GE2	0	25	780	32	759	530	571	651	706	444
Pyrococcus_endeavori_ES4	0	24	778	41	763	516	550	637	711	417
Pyrococcus_EXT16	0	26	819	41	808	564	607	690	756	485
Pyrococcus_sp_32_3	0	26	817	41	803	556	604	687	750	481
Pyrococcus_sp_32_4	0	26	817	41	803	560	604	688	752	487
Pyrococcus_sp_EXT_15c	0	25	809	41	801	544	601	689	741	475
Pyrococcus_sp_GE_23	0	22	779	32	761	531	573	650	710	450
Pyrococcus_sp_IRI_42C	0	16	776	33	759	482	540	641	697	386
Thermococcus_15_2	0	57	851	115	836	695	717	760	792	674
Thermococcus_23_2	0	40	824	110	806	693	717	746	774	668
Thermococcus_29_3	0	92	898	310	893	839	844	857	870	840
Thermococcus_31_3	0	61	843	109	830	682	705	749	781	653
Thermococcus_aegaeus_DSM_12767	0	13	794	38	782	543	579	666	717	434
Thermococcus_aggregans_DSM_12819	0	15	787	41	766	542	581	666	715	452
Thermococcus_alcaliphilus_DSM_10322	0	12	791	39	780	550	584	669	719	457
Thermococcus_AMTc11	0	78	880	118	868	729	757	792	825	704
Thermococcus_AMTc30	0	130	939	353	935	909	909	918	922	905
Thermococcus_AMTc51	0	92	892	292	884	809	825	848	859	800
Thermococcus_AMTc85	2	207	1000	446	1000	1000	1000	1000	1000	1000
Thermococcus_atlanticus_DSM_15226	0	49	840	68	824	634	685	733	774	601
Thermococcus_barophilus_423_3_23	0	19	819	47	804	562	591	686	749	469
Thermococcus_barophilus_CH1	0	26	832	52	817	577	609	702	758	462
Thermococcus_barophilus_DT4	0	35	830	45	805	544	603	691	753	459
Thermococcus_coalescens_TS1	0	51	852	104	832	675	708	745	775	659
Thermococcus_E15P35	0	124	922	329	919	876	882	891	902	877
Thermococcus_EXT11c	0	133	934	353	928	904	901	910	917	899
Thermococcus_fumicolans_ST557	0	62	855	102	840	681	717	765	802	651
Thermococcus_IRI_06c	0	72	868	143	851	718	752	776	807	709
Thermococcus_IRI15c	0	68	868	118	850	695	729	769	798	670
Thermococcus_marinus_DSM_15227	0	76	864	205	846	749	754	783	810	737
Thermococcus_prieuri_Col3	0	57	849	117	834	689	717	755	791	667
Thermococcus_profundus_DSM_9503	0	47	835	96	822	668	704	752	777	638
Thermococcus_sp_23_4	0	40	824	110	805	691	715	746	775	669
Thermococcus_sp_26_2	0	84	876	273	869	796	804	820	833	792
Thermococcus_sp_33_3	0	117	922	320	914	863	871	875	890	863
Thermococcus_sp_9_3	0	110	915	322	910	861	866	874	888	859
Thermococcus_sp_AMTc09	0	85	878	277	870	796	804	816	835	792
Thermococcus_sp_AMTc102	0	92	880	275	873	803	810	825	839	799
Thermococcus_sp_AMTc71	0	49	845	120	833	692	725	759	790	667
Thermococcus_sp_AMTc72	0	49	845	120	832	691	725	759	790	667
Thermococcus_sp_AMTc79	0	95	911	305	903	849	853	873	880	846
Thermococcus_sp_AMTc94	0	105	907	314	901	848	855	866	877	849
Thermococcus_sp_CIR_03a	0	51	872	122	860	728	750	787	816	693
Thermococcus_sp_CIR_10a	0	30	850	44	840	584	632	719	784	482
Thermococcus_sp_DS1	0	81	870	127	847	703	740	777	813	681
Thermococcus_sp_E10P11	0	101	908	315	898	848	856	860	876	848
Thermococcus_sp_E10P8	0	101	908	315	899	847	856	861	878	846
Thermococcus_sp_E15p33	0	124	922	329	919	872	879	891	900	874
Thermococcus_sp_EXT09c	0	122	930	351	923	894	894	899	908	890
Thermococcus_sp_IRI_05c	0	70	862	112	843	693	723	773	807	663
Thermococcus_sp_IRI10c	0	68	870	115	850	697	735	774	799	673
Thermococcus_sp_IRI14c	0	68	868	117	850	695	732	767	798	672
Thermococcus_sp_IRI24c	0	66	860	114	842	687	729	758	789	665
Thermococcus_sp_IRI25c	0	68	870	116	852	694	730	768	797	671
Thermococcus_sp_IRI27c2	0	66	860	114	842	685	727	759	788	666
Thermococcus_sp_IRI29c	0	66	860	114	842	687	726	761	788	665
Thermococcus_sp_IRI_33c	0	80	866	122	850	710	746	778	817	682
Thermococcus_sp_TPV	1	112	927	298	921	877	881	891	897	869
Thermococcus_sp_unknown	0	123	939	354	936	904	908	914	924	900
Thermococcus_stetteri_DSM_5262	0	49	844	119	825	695	714	759	788	674
Thermococcus_waiotapuensis_WT1	0	29	788	78	767	603	625	672	711	578
