	n_denovo	n_trg	n_cds	n_intergenic	ssearch_f0	ssearch_f1	ssearch_f2	ssearch_f0_comp	ssearch_f1_comp	ssearch_f2_comp
GCA_000007305@Pyrococcus_furiosus_DSM_3638	0	21	786	41	752	492	532	624	689	378
GCA_000009965@Thermococcus_kodakarensis_KOD1	0	69	855	112	834	680	704	762	795	641
GCA_000011105@Pyrococcus_horikoshii_OT3	0	13	764	34	736	472	522	603	665	378
GCA_000018365@Thermococcus_onnurineus_NA1	0	54	805	179	789	693	708	745	760	668
GCA_000022365@Thermococcus_gammatolerans_EJ3	0	62	808	93	783	620	655	706	738	597
GCA_000022545@Thermococcus_sibiricus_MM_739	0	12	780	51	760	494	554	658	701	377
GCA_000151105@Thermococcus_barophilus_MP	0	19	827	71	814	596	636	735	773	486
GCA_000151205@Thermococcus_sp_AM4	0	74	841	104	826	671	704	747	777	653
GCA_000195935@Pyrococcus_abyssi_GE5	0	24	758	42	735	503	548	617	673	421
GCA_000211475@Pyrococcus_sp_NA2	0	20	780	40	757	494	542	623	687	403
GCA_000215995@Pyrococcus_yayanosii_CH1	0	23	777	60	753	549	597	653	692	519
GCA_000221185@Thermococcus_sp_4557	0	101	889	356	883	819	831	846	863	818
GCA_000246985@Thermococcus_litoralis_DSM_5473	0	20	831	51	809	589	638	712	762	513
GCA_000258515@Thermococcus_zilligii_AN1	0	43	801	98	783	616	641	696	728	590
GCA_000263735@Pyrococcus_sp_ST04	0	21	758	45	738	477	531	611	681	380
GCA_000265525@Thermococcus_cleftensis_CL1	0	109	884	249	872	788	802	822	837	784
GCA_000275605@Pyrococcus_furiosus_COM1	0	22	785	42	752	489	532	625	686	381
GCA_000517445@Thermococcus_paralvinellae_ES1	0	18	790	55	774	542	592	670	717	457
GCA_000585495@Thermococcus_nautili_30_1	0	67	842	137	826	690	715	751	778	669
GCA_000725425@Palaeococcus_pacificus_DY20341	0	15	800	44	782	564	594	687	739	467
GCA_000769655@Thermococcus_eurythermalis_A501	0	71	852	142	837	675	712	757	803	665
GCA_000816105@Thermococcus_guaymasensis_DSM_11113	0	48	807	113	791	627	663	704	737	611
GCA_001433455@Thermococcus_barophilus_CH5	0	24	838	66	825	589	639	731	771	495
GCA_001484685@Thermococcus_sp_2319x1	0	21	792	48	775	590	636	701	728	506
GCA_001577775@Pyrococcus_kukulkanii_NCB100	0	25	795	48	771	525	566	640	701	453
GCA_001592435@Thermococcus_peptonophilus_OG_1	0	48	829	118	809	666	695	749	776	636
GCA_001647085@Thermococcus_piezophilus_CDGS	0	53	794	168	767	658	683	715	739	641
GCA_002197185@Thermococcus_sp_5_4	0	59	823	247	805	746	757	773	776	738
