	n_denovo	n_trg	n_cds	n_intergenic	ssearch_f0	ssearch_f1	ssearch_f2	ssearch_f0_comp	ssearch_f1_comp	ssearch_f2_comp
GCA_000007305@Pyrococcus_furiosus_DSM_3638	0	20	713	46	689	425	461	551	630	324
GCA_000009965@Thermococcus_kodakarensis_KOD1	0	105	822	119	808	610	654	707	754	588
GCA_000011105@Pyrococcus_horikoshii_OT3	0	16	719	40	695	395	452	554	618	318
GCA_000018365@Thermococcus_onnurineus_NA1	0	42	733	192	715	596	620	648	673	583
GCA_000022365@Thermococcus_gammatolerans_EJ3	0	55	738	101	713	537	555	619	656	508
GCA_000022545@Thermococcus_sibiricus_MM_739	0	15	730	75	710	462	492	582	648	355
GCA_000151105@Thermococcus_barophilus_MP	0	17	774	77	751	530	562	633	690	433
GCA_000151205@Thermococcus_sp_AM4	0	64	768	100	750	563	588	631	689	544
GCA_000195935@Pyrococcus_abyssi_GE5	0	21	727	53	703	439	496	577	640	360
GCA_000211475@Pyrococcus_sp_NA2	0	27	742	51	725	447	490	584	654	341
GCA_000215995@Pyrococcus_yayanosii_CH1	0	22	717	79	700	488	530	579	640	440
GCA_000221185@Thermococcus_sp_4557	0	72	792	281	777	670	675	707	734	647
GCA_000246985@Thermococcus_litoralis_DSM_5473	0	26	801	78	780	541	589	670	732	458
GCA_000258515@Thermococcus_zilligii_AN1	0	35	728	100	696	530	549	597	639	488
GCA_000263735@Pyrococcus_sp_ST04	0	21	706	58	686	446	477	559	620	355
GCA_000265525@Thermococcus_cleftensis_CL1	0	82	786	227	770	625	643	677	715	600
GCA_000275605@Pyrococcus_furiosus_COM1	0	20	710	46	685	427	458	552	626	321
GCA_000517445@Thermococcus_paralvinellae_ES1	0	18	744	71	729	491	534	605	664	398
GCA_000585495@Thermococcus_nautili_30_1	0	67	788	153	769	607	635	682	722	589
GCA_000725425@Palaeococcus_pacificus_DY20341	0	19	731	54	715	491	539	615	674	411
GCA_000769655@Thermococcus_eurythermalis_A501	0	83	804	168	789	614	649	694	749	599
GCA_000816105@Thermococcus_guaymasensis_DSM_11113	0	60	755	143	731	548	577	626	673	526
GCA_001433455@Thermococcus_barophilus_CH5	0	33	815	89	807	566	611	684	746	461
GCA_001484685@Thermococcus_sp_2319x1	0	25	728	58	706	485	513	585	654	416
GCA_001577775@Pyrococcus_kukulkanii_NCB100	0	26	745	54	722	446	488	577	646	379
GCA_001592435@Thermococcus_peptonophilus_OG_1	0	38	766	112	742	568	605	652	687	536
GCA_001647085@Thermococcus_piezophilus_CDGS	0	39	742	172	714	575	598	633	661	554
GCA_002197185@Thermococcus_sp_5_4	0	59	776	326	762	674	682	705	728	668
GCA_002214365@Thermococcus_celer_Vu_13	0	44	750	187	726	595	613	644	681	585
GCA_002214385@Thermococcus_gorgonarius_W_12	0	34	701	99	685	515	536	581	631	477
GCA_002214465@Thermococcus_barossii_SHCK_94	0	58	781	283	775	658	672	702	730	649
GCA_002214485@Thermococcus_pacificus_P4	0	48	726	182	711	576	594	635	662	549
GCA_002214505@Thermococcus_siculi_RG_20	0	61	786	205	773	639	656	685	724	623
GCA_002214525@Thermococcus_sp_P6	1	28	668	122	659	525	533	570	597	501
GCA_002214545@Thermococcus_thioreducens_OGL_20P	0	87	829	297	817	680	689	728	764	654
GCA_002214565@Thermococcus_radiotolerans_EJ2	0	62	784	314	770	651	660	688	718	646
GCA_002214585@Thermococcus_profundus_DT_5432	0	40	751	106	733	545	575	631	668	512
GCA_002214605@Thermococcus_chitonophagus	0	18	727	54	706	466	503	578	637	383
GCA_006274605@Thermococcus_indicus_IOH1	0	98	843	298	829	718	721	763	790	688
GCA_008152015@Thermococcus_aciditolerans_SY113	0	109	851	324	836	728	742	773	800	706
GCA_008245085@Pyrococcus_furiosus_DSM_3638_Reg	0	20	712	46	686	425	458	549	627	321
GCA_020386975@Thermococcus_bergensis_T7324	0	11	713	69	698	486	534	598	650	416
GCA_023746595@Thermococcus_argininiproducens_IOH2	0	18	757	68	745	465	492	613	679	333
GCA_024022995@Thermococcus_aggregans_TY	0	23	730	71	713	483	524	604	664	410
GCA_024707485@Thermococcus_sp_813A4	0	85	836	296	820	688	702	744	772	672
GCA_028471785@Thermococcus_kodakarensis_TS900	0	105	821	119	807	609	655	706	752	586
GCA_028471865@Thermococcus_kodakarensis_TS901	0	105	821	118	807	609	655	704	752	590
GCA_035621495@Thermococcus_sp_SY098	0	26	779	77	764	512	558	635	707	430
