	n_denovo	n_trg	n_cds	n_intergenic	ssearch_f0	ssearch_f1	ssearch_f2	ssearch_f0_comp	ssearch_f1_comp	ssearch_f2_comp
GCA_000007305@Pyrococcus_furiosus_DSM_3638	0	21	761	48	736	455	505	603	674	352
GCA_000009965@Thermococcus_kodakarensis_KOD1	0	95	874	138	856	694	728	772	811	661
GCA_000011105@Pyrococcus_horikoshii_OT3	0	13	764	38	744	464	515	607	676	354
GCA_000018365@Thermococcus_onnurineus_NA1	0	55	797	112	780	626	656	706	736	597
GCA_000022365@Thermococcus_gammatolerans_EJ3	0	82	842	167	825	652	677	736	782	629
GCA_000022545@Thermococcus_sibiricus_MM_739	0	13	761	44	744	431	488	600	677	296
GCA_000151105@Thermococcus_barophilus_MP	0	30	818	54	799	527	591	667	737	435
GCA_000151205@Thermococcus_sp_AM4	0	93	860	174	844	710	727	778	814	683
GCA_000195935@Pyrococcus_abyssi_GE5	0	23	769	41	749	505	563	638	696	414
GCA_000211475@Pyrococcus_sp_NA2	0	22	781	44	761	482	530	625	696	376
GCA_000215995@Pyrococcus_yayanosii_CH1	0	29	795	57	769	537	590	657	706	499
GCA_000221185@Thermococcus_sp_4557	0	67	835	124	817	648	671	715	756	624
GCA_000246985@Thermococcus_litoralis_DSM_5473	0	20	808	59	790	522	576	662	727	443
GCA_000258515@Thermococcus_zilligii_AN1	0	45	808	81	790	605	641	686	734	571
GCA_000263735@Pyrococcus_sp_ST04	0	30	775	46	751	469	531	613	687	373
GCA_000265525@Thermococcus_cleftensis_CL1	0	91	844	136	827	670	696	741	777	657
GCA_000275605@Pyrococcus_furiosus_COM1	0	22	757	49	734	456	503	606	674	353
GCA_000517445@Thermococcus_paralvinellae_ES1	0	27	781	52	759	509	559	651	713	418
GCA_000585495@Thermococcus_nautili_30_1	1	161	957	391	954	929	931	935	945	926
GCA_000725425@Palaeococcus_pacificus_DY20341	0	14	788	47	765	510	554	647	709	400
GCA_000769655@Thermococcus_eurythermalis_A501	0	97	878	230	861	760	771	796	828	744
GCA_000816105@Thermococcus_guaymasensis_DSM_11113	0	67	831	146	814	658	690	741	778	629
GCA_001433455@Thermococcus_barophilus_CH5	0	43	843	58	828	557	627	704	769	461
GCA_001484685@Thermococcus_sp_2319x1	0	12	766	50	747	508	552	635	685	422
GCA_001577775@Pyrococcus_kukulkanii_NCB100	0	31	808	49	784	514	574	648	715	423
GCA_001592435@Thermococcus_peptonophilus_OG_1	0	59	833	132	819	670	704	755	779	647
GCA_001647085@Thermococcus_piezophilus_CDGS	0	42	797	105	773	614	654	695	725	589
GCA_002197185@Thermococcus_sp_5_4	0	42	802	126	788	661	688	731	754	627
GCA_002214365@Thermococcus_celer_Vu_13	0	46	794	109	775	611	643	687	716	577
GCA_002214385@Thermococcus_gorgonarius_W_12	0	52	791	101	767	597	631	682	722	563
GCA_002214465@Thermococcus_barossii_SHCK_94	0	50	832	128	818	660	688	734	772	636
GCA_002214485@Thermococcus_pacificus_P4	0	49	790	123	772	631	658	695	732	608
GCA_002214505@Thermococcus_siculi_RG_20	0	58	812	122	794	644	670	712	748	622
GCA_002214525@Thermococcus_sp_P6	0	22	722	74	701	558	590	631	662	518
GCA_002214545@Thermococcus_thioreducens_OGL_20P	0	81	859	145	845	667	702	741	786	638
GCA_002214565@Thermococcus_radiotolerans_EJ2	0	43	806	125	789	644	674	716	746	623
GCA_002214585@Thermococcus_profundus_DT_5432	0	58	833	113	818	653	687	742	780	616
GCA_002214605@Thermococcus_chitonophagus	0	24	797	49	775	521	572	661	720	433
GCA_006274605@Thermococcus_indicus_IOH1	0	77	862	137	842	687	723	764	799	674
GCA_008152015@Thermococcus_aciditolerans_SY113	0	80	863	142	846	680	714	761	801	661
GCA_008245085@Pyrococcus_furiosus_DSM_3638_Reg	0	22	760	49	737	454	504	607	678	357
GCA_020386975@Thermococcus_bergensis_T7324	0	12	772	55	755	517	558	652	704	436
GCA_023746595@Thermococcus_argininiproducens_IOH2	0	20	785	49	772	446	491	612	686	307
GCA_024022995@Thermococcus_aggregans_TY	0	22	782	55	761	523	571	655	707	433
GCA_024707485@Thermococcus_sp_813A4	0	76	858	139	846	677	706	760	798	654
GCA_028471785@Thermococcus_kodakarensis_TS900	0	95	874	138	853	695	729	770	810	661
