	n_denovo	n_trg	n_cds	n_intergenic	ssearch_f0	ssearch_f1	ssearch_f2	ssearch_f0_comp	ssearch_f1_comp	ssearch_f2_comp
GCA_000007305@Pyrococcus_furiosus_DSM_3638	0	15	785	37	763	459	519	613	705	344
GCA_000009965@Thermococcus_kodakarensis_KOD1	0	46	875	102	863	697	737	777	812	671
GCA_000011105@Pyrococcus_horikoshii_OT3	0	10	793	35	776	463	540	631	707	371
GCA_000018365@Thermococcus_onnurineus_NA1	0	38	827	182	813	717	739	764	783	695
GCA_000022365@Thermococcus_gammatolerans_EJ3	0	40	832	95	811	629	662	713	764	597
GCA_000022545@Thermococcus_sibiricus_MM_739	0	12	814	44	795	499	559	692	746	357
GCA_000151105@Thermococcus_barophilus_MP	0	20	855	58	834	585	630	728	792	487
GCA_000151205@Thermococcus_sp_AM4	0	48	863	108	843	680	702	760	795	643
GCA_000195935@Pyrococcus_abyssi_GE5	0	17	796	43	777	506	572	656	714	422
GCA_000211475@Pyrococcus_sp_NA2	0	13	793	41	768	481	549	635	709	387
GCA_000215995@Pyrococcus_yayanosii_CH1	0	14	797	45	772	560	604	670	717	520
GCA_000221185@Thermococcus_sp_4557	0	77	904	347	894	832	842	852	869	819
GCA_000246985@Thermococcus_litoralis_DSM_5473	0	15	855	49	842	579	645	734	774	490
GCA_000258515@Thermococcus_zilligii_AN1	0	26	814	96	790	628	653	707	752	591
GCA_000263735@Pyrococcus_sp_ST04	0	11	781	43	761	500	549	639	706	387
GCA_000265525@Thermococcus_cleftensis_CL1	0	64	878	242	866	772	785	810	835	758
GCA_000275605@Pyrococcus_furiosus_COM1	0	15	782	37	763	456	519	614	699	344
GCA_000517445@Thermococcus_paralvinellae_ES1	0	12	810	58	787	558	610	691	743	445
GCA_000585495@Thermococcus_nautili_30_1	0	40	882	130	863	732	761	801	832	693
GCA_000725425@Palaeococcus_pacificus_DY20341	0	16	824	54	809	575	609	704	763	473
GCA_000769655@Thermococcus_eurythermalis_A501	0	44	871	133	854	707	742	788	822	683
GCA_000816105@Thermococcus_guaymasensis_DSM_11113	0	34	836	112	816	643	680	729	777	623
GCA_001433455@Thermococcus_barophilus_CH5	0	24	869	55	852	599	655	752	806	503
GCA_001484685@Thermococcus_sp_2319x1	0	11	797	50	779	561	601	691	730	482
GCA_001577775@Pyrococcus_kukulkanii_NCB100	0	12	822	40	797	520	579	665	735	442
GCA_001592435@Thermococcus_peptonophilus_OG_1	0	32	848	106	834	674	712	760	796	646
GCA_001647085@Thermococcus_piezophilus_CDGS	0	33	818	160	799	685	702	739	762	659
GCA_002197185@Thermococcus_sp_5_4	0	60	882	256	865	796	810	830	845	786
GCA_002214365@Thermococcus_celer_Vu_13	0	34	827	166	806	707	737	762	776	690
GCA_002214385@Thermococcus_gorgonarius_W_12	0	30	799	97	777	614	642	696	742	587
GCA_002214465@Thermococcus_barossii_SHCK_94	0	56	886	231	879	787	804	831	847	776
GCA_002214485@Thermococcus_pacificus_P4	0	45	845	198	826	725	744	774	794	713
GCA_002214505@Thermococcus_siculi_RG_20	0	64	889	226	877	790	805	826	847	770
GCA_002214525@Thermococcus_sp_P6	0	21	758	109	746	624	638	682	702	591
GCA_002214545@Thermococcus_thioreducens_OGL_20P	0	66	885	219	871	765	786	815	838	740
GCA_002214565@Thermococcus_radiotolerans_EJ2	0	58	887	251	878	795	807	830	852	774
GCA_002214585@Thermococcus_profundus_DT_5432	0	42	869	110	846	683	716	767	812	656
GCA_002214605@Thermococcus_chitonophagus	0	11	799	40	777	514	565	659	719	428
GCA_006274605@Thermococcus_indicus_IOH1	0	81	931	346	925	864	873	882	900	856
GCA_008152015@Thermococcus_aciditolerans_SY113	0	75	915	362	911	859	864	873	890	853
GCA_008245085@Pyrococcus_furiosus_DSM_3638_Reg	0	15	785	37	766	461	527	620	707	348
GCA_020386975@Thermococcus_bergensis_T7324	0	13	803	48	785	550	597	690	732	473
GCA_023746595@Thermococcus_argininiproducens_IOH2	0	12	816	52	803	498	553	691	751	357
GCA_024022995@Thermococcus_aggregans_TY	0	18	818	49	796	544	596	685	738	457
GCA_024707485@Thermococcus_sp_813A4	0	52	898	231	882	775	799	828	854	760
GCA_028471785@Thermococcus_kodakarensis_TS900	0	46	873	102	861	693	732	777	808	665
GCA_028471865@Thermococcus_kodakarensis_TS901	0	46	873	102	861	695	730	775	809	664
GCA_035621495@Thermococcus_sp_SY098	0	21	857	53	836	579	634	738	799	487
GCA_900012635@Thermococcus_chitonophagus_isolate_1	0	11	800	40	778	516	567	658	717	431
GCA_900198835@Thermococcus_henrietii_EXT12c	0	59	881	134	867	705	730	782	818	674
GCA_902813195@Thermococcus_sp_2319x1_Essen	0	9	800	48	784	560	605	694	733	490
GCA_904067545@Thermococcus_camini_IRI35c	0	73	906	316	896	815	825	849	865	797
Palaeococcus_helgesoni_DSM_15127	0	14	809	49	794	547	596	692	753	480
Pyrococcus_31_3	0	13	805	42	780	513	566	660	722	427
Pyrococcus_32_1	0	13	805	42	780	508	564	661	723	431
Pyrococcus_abyssi_GE2	0	18	794	41	774	505	564	658	712	420
Pyrococcus_endeavori_ES4	0	10	779	41	759	493	535	635	704	372
Pyrococcus_EXT16	0	12	805	37	782	520	575	663	725	432
Pyrococcus_sp_32_3	0	13	805	42	781	508	564	659	723	430
Pyrococcus_sp_32_4	0	13	805	42	781	511	568	660	722	431
Pyrococcus_sp_EXT_15c	0	16	814	42	791	530	583	667	735	438
Pyrococcus_sp_GE_23	0	14	797	42	777	516	558	653	712	419
Pyrococcus_sp_IRI_42C	0	8	793	37	767	455	517	632	714	361
Thermococcus_15_2	0	48	851	145	835	717	744	771	807	690
Thermococcus_23_2	0	60	881	254	864	796	809	829	844	786
Thermococcus_29_3	0	47	876	126	858	720	747	784	824	680
Thermococcus_31_3	0	56	876	218	864	764	781	811	839	738
Thermococcus_aegaeus_DSM_12767	0	11	825	50	811	570	621	711	755	468
Thermococcus_aggregans_DSM_12819	0	18	817	49	796	542	596	686	739	456
Thermococcus_alcaliphilus_DSM_10322	0	15	827	51	814	577	626	716	763	487
Thermococcus_AMTc11	0	68	921	265	914	827	853	881	890	813
Thermococcus_AMTc30	0	47	873	128	860	701	735	777	814	673
Thermococcus_AMTc51	0	34	873	129	857	718	753	798	822	683
Thermococcus_AMTc85	0	46	868	127	852	692	726	766	805	663
Thermococcus_atlanticus_DSM_15226	0	33	863	108	849	668	715	775	813	620
Thermococcus_barophilus_423_3_23	0	17	848	56	829	564	633	727	779	475
Thermococcus_barophilus_CH1	0	23	857	62	837	596	647	743	804	489
Thermococcus_barophilus_DT4	0	25	842	60	822	556	612	708	770	449
Thermococcus_coalescens_TS1	0	55	894	216	884	773	798	822	852	756
Thermococcus_E15P35	0	51	882	132	865	721	744	795	828	678
Thermococcus_EXT11c	0	50	871	129	856	695	728	770	811	674
Thermococcus_fumicolans_ST557	0	45	866	128	842	682	714	763	803	652
Thermococcus_IRI_06c	0	73	882	243	866	780	793	817	834	771
Thermococcus_IRI15c	0	76	909	316	900	826	833	859	872	809
Thermococcus_marinus_DSM_15227	0	44	863	137	843	705	736	779	810	680
Thermococcus_prieuri_Col3	0	45	852	157	835	707	727	759	797	687
Thermococcus_profundus_DSM_9503	0	42	866	110	843	683	714	764	808	657
Thermococcus_sp_23_4	0	60	882	256	864	795	809	829	844	785
Thermococcus_sp_26_2	0	42	859	125	837	696	736	769	793	677
Thermococcus_sp_33_3	0	39	884	130	866	731	752	797	829	687
Thermococcus_sp_9_3	0	45	881	133	864	734	755	801	831	695
Thermococcus_sp_AMTc09	0	53	863	131	844	704	738	768	803	678
Thermococcus_sp_AMTc102	0	41	856	129	835	694	728	761	791	677
Thermococcus_sp_AMTc71	1	146	1000	488	1000	997	998	999	999	997
Thermococcus_sp_AMTc72	1	146	1000	488	1000	1000	1000	1000	1000	1000
Thermococcus_sp_AMTc79	0	49	881	133	865	727	753	796	828	687
Thermococcus_sp_AMTc94	0	45	873	134	856	711	736	783	820	671
Thermococcus_sp_CIR_03a	0	67	924	250	921	848	857	889	902	825
Thermococcus_sp_CIR_10a	0	24	865	57	848	590	654	750	809	500
Thermococcus_sp_DS1	0	66	900	223	886	780	799	831	856	755
Thermococcus_sp_E10P11	0	44	871	133	850	716	740	788	819	672
Thermococcus_sp_E10P8	0	44	871	133	851	717	740	787	819	672
Thermococcus_sp_E15p33	0	51	883	130	865	721	746	795	830	679
