	n_denovo	n_trg	n_cds	n_intergenic	ssearch_f0	ssearch_f1	ssearch_f2	ssearch_f0_comp	ssearch_f1_comp	ssearch_f2_comp
GCA_000007305@Pyrococcus_furiosus_DSM_3638	0	14	778	37	766	459	502	611	692	348
GCA_000009965@Thermococcus_kodakarensis_KOD1	0	77	895	123	876	711	737	788	823	684
GCA_000011105@Pyrococcus_horikoshii_OT3	0	15	788	32	771	476	532	629	699	367
GCA_000018365@Thermococcus_onnurineus_NA1	0	45	818	111	803	652	676	721	759	626
GCA_000022365@Thermococcus_gammatolerans_EJ3	0	71	872	161	857	706	729	772	806	667
GCA_000022545@Thermococcus_sibiricus_MM_739	0	13	775	38	748	455	511	625	690	321
GCA_000151105@Thermococcus_barophilus_MP	0	27	841	43	819	533	583	691	760	433
GCA_000151205@Thermococcus_sp_AM4	0	73	888	158	876	736	760	806	830	717
GCA_000195935@Pyrococcus_abyssi_GE5	0	17	797	33	783	531	587	669	716	435
GCA_000211475@Pyrococcus_sp_NA2	0	19	800	43	785	502	547	647	721	395
GCA_000215995@Pyrococcus_yayanosii_CH1	0	27	799	48	776	537	579	660	715	482
GCA_000221185@Thermococcus_sp_4557	0	64	851	119	833	664	696	752	775	638
GCA_000246985@Thermococcus_litoralis_DSM_5473	0	19	831	41	817	547	607	697	755	445
GCA_000258515@Thermococcus_zilligii_AN1	0	40	818	82	800	624	646	703	740	581
GCA_000263735@Pyrococcus_sp_ST04	0	21	790	38	774	475	538	640	711	385
GCA_000265525@Thermococcus_cleftensis_CL1	0	65	855	138	836	681	696	752	779	651
GCA_000275605@Pyrococcus_furiosus_COM1	0	15	776	38	764	461	504	610	694	350
GCA_000517445@Thermococcus_paralvinellae_ES1	0	26	806	39	781	537	586	677	731	430
GCA_000585495@Thermococcus_nautili_30_1	0	133	962	372	957	925	930	933	944	921
GCA_000725425@Palaeococcus_pacificus_DY20341	0	11	811	35	796	526	580	687	734	432
GCA_000769655@Thermococcus_eurythermalis_A501	0	78	894	222	878	775	785	813	833	761
GCA_000816105@Thermococcus_guaymasensis_DSM_11113	0	56	848	141	835	672	700	742	778	647
GCA_001433455@Thermococcus_barophilus_CH5	0	39	868	47	850	554	626	715	788	450
GCA_001484685@Thermococcus_sp_2319x1	0	10	789	32	765	525	579	660	713	436
GCA_001577775@Pyrococcus_kukulkanii_NCB100	0	21	829	44	808	544	598	685	743	449
GCA_001592435@Thermococcus_peptonophilus_OG_1	0	53	863	127	847	701	721	759	790	674
GCA_001647085@Thermococcus_piezophilus_CDGS	0	36	821	94	794	628	669	721	749	602
GCA_002197185@Thermococcus_sp_5_4	0	39	830	126	820	685	706	745	772	661
GCA_002214365@Thermococcus_celer_Vu_13	0	38	814	102	803	628	658	712	740	596
GCA_002214385@Thermococcus_gorgonarius_W_12	0	46	805	93	789	624	651	703	742	591
GCA_002214465@Thermococcus_barossii_SHCK_94	0	45	852	119	834	669	701	744	790	652
GCA_002214485@Thermococcus_pacificus_P4	0	39	809	107	795	652	677	717	749	626
GCA_002214505@Thermococcus_siculi_RG_20	0	54	847	115	830	677	696	744	783	647
GCA_002214525@Thermococcus_sp_P6	0	23	748	72	728	569	586	640	672	539
GCA_002214545@Thermococcus_thioreducens_OGL_20P	0	70	870	137	858	673	705	761	802	643
GCA_002214565@Thermococcus_radiotolerans_EJ2	0	42	841	120	825	675	697	736	777	647
GCA_002214585@Thermococcus_profundus_DT_5432	0	53	867	104	853	681	717	768	806	637
GCA_002214605@Thermococcus_chitonophagus	0	19	822	47	802	531	587	679	737	456
GCA_006274605@Thermococcus_indicus_IOH1	0	75	879	130	863	700	733	789	816	675
GCA_008152015@Thermococcus_aciditolerans_SY113	0	73	884	133	869	685	721	780	812	657
GCA_008245085@Pyrococcus_furiosus_DSM_3638_Reg	0	15	778	38	764	465	502	611	695	351
GCA_020386975@Thermococcus_bergensis_T7324	0	11	781	42	762	523	573	657	715	427
GCA_023746595@Thermococcus_argininiproducens_IOH2	0	17	790	40	769	452	484	617	694	303
GCA_024022995@Thermococcus_aggregans_TY	0	15	799	46	778	522	561	670	717	441
GCA_024707485@Thermococcus_sp_813A4	0	63	870	129	856	680	719	772	806	650
GCA_028471785@Thermococcus_kodakarensis_TS900	0	77	895	123	875	710	737	789	822	684
GCA_028471865@Thermococcus_kodakarensis_TS901	0	76	895	123	876	708	740	789	822	686
GCA_035621495@Thermococcus_sp_SY098	0	34	846	39	830	542	580	690	768	453
GCA_900012635@Thermococcus_chitonophagus_isolate_1	0	19	823	47	803	532	591	683	739	457
GCA_900198835@Thermococcus_henrietii_EXT12c	0	108	945	317	938	880	888	906	921	876
GCA_902813195@Thermococcus_sp_2319x1_Essen	0	12	795	35	770	525	580	664	714	433
GCA_904067545@Thermococcus_camini_IRI35c	0	76	857	128	841	673	703	754	787	643
Palaeococcus_helgesoni_DSM_15127	0	17	790	41	771	495	559	664	719	414
Pyrococcus_31_3	0	23	828	43	806	534	586	677	744	454
Pyrococcus_32_1	0	23	828	43	806	537	589	676	744	456
Pyrococcus_abyssi_GE2	0	24	804	32	789	534	594	670	721	443
Pyrococcus_endeavori_ES4	0	19	794	38	776	478	543	640	715	387
Pyrococcus_EXT16	0	26	833	48	811	545	601	685	750	469
Pyrococcus_sp_32_3	0	23	828	43	806	532	587	678	743	456
Pyrococcus_sp_32_4	0	23	828	43	805	536	585	678	742	455
Pyrococcus_sp_EXT_15c	0	23	824	42	809	544	590	688	746	462
Pyrococcus_sp_GE_23	0	21	807	33	786	518	581	657	723	443
Pyrococcus_sp_IRI_42C	0	13	792	34	765	455	506	620	705	340
Thermococcus_15_2	0	53	840	103	824	668	700	738	777	641
Thermococcus_23_2	0	39	829	124	817	685	706	745	771	654
Thermococcus_29_3	1	139	971	398	964	950	954	955	958	950
Thermococcus_31_3	0	61	846	126	831	666	694	743	775	635
Thermococcus_aegaeus_DSM_12767	0	14	805	44	784	535	568	661	718	422
Thermococcus_aggregans_DSM_12819	0	15	799	46	777	519	560	671	717	438
Thermococcus_alcaliphilus_DSM_10322	0	14	792	40	771	529	578	662	719	429
Thermococcus_AMTc11	0	75	898	142	885	711	749	799	835	698
Thermococcus_AMTc30	0	110	932	320	924	880	887	901	910	880
Thermococcus_AMTc51	0	82	889	270	882	789	806	831	849	779
Thermococcus_AMTc85	0	106	917	313	908	854	859	873	882	852
Thermococcus_atlanticus_DSM_15226	0	46	864	77	848	625	684	741	792	571
Thermococcus_barophilus_423_3_23	0	28	827	41	810	545	590	678	752	435
Thermococcus_barophilus_CH1	0	33	850	46	828	540	594	700	761	442
Thermococcus_barophilus_DT4	0	40	842	45	817	551	602	691	756	446
Thermococcus_coalescens_TS1	0	51	859	118	848	655	693	749	790	628
Thermococcus_E15P35	1	146	977	387	975	957	961	964	967	955
Thermococcus_EXT11c	0	113	925	309	915	873	880	888	897	871
Thermococcus_fumicolans_ST557	0	62	861	115	847	662	701	756	803	648
Thermococcus_IRI_06c	0	72	869	150	857	704	718	775	804	678
Thermococcus_IRI15c	0	75	871	135	858	687	710	766	802	652
Thermococcus_marinus_DSM_15227	0	85	889	225	873	761	775	806	826	754
Thermococcus_prieuri_Col3	0	59	850	108	835	677	707	750	791	653
Thermococcus_profundus_DSM_9503	0	52	865	104	851	677	713	767	806	634
Thermococcus_sp_23_4	0	39	830	124	819	686	706	745	772	661
Thermococcus_sp_26_2	0	105	906	302	897	830	842	854	874	827
Thermococcus_sp_33_3	1	135	959	368	952	922	928	932	938	922
Thermococcus_sp_9_3	1	145	975	383	970	948	952	952	955	946
Thermococcus_sp_AMTc09	0	104	905	300	899	830	840	850	866	826
Thermococcus_sp_AMTc102	0	100	906	299	899	833	846	854	873	829
Thermococcus_sp_AMTc71	0	59	868	131	856	696	724	773	801	657
Thermococcus_sp_AMTc72	0	59	868	131	856	694	724	774	801	657
Thermococcus_sp_AMTc79	1	126	956	365	952	908	912	923	934	905
Thermococcus_sp_AMTc94	1	136	969	381	965	946	949	952	952	945
Thermococcus_sp_CIR_03a	0	58	882	128	872	707	724	778	821	672
Thermococcus_sp_CIR_10a	0	39	862	43	846	563	619	708	781	449
Thermococcus_sp_DS1	0	71	877	133	862	696	726	783	816	662
Thermococcus_sp_E10P11	1	175	1000	444	1000	1000	1000	1000	1000	1000
Thermococcus_sp_E10P8	1	175	1000	444	1000	1000	1000	1000	1000	1000
Thermococcus_sp_E15p33	1	146	977	387	975	957	960	964	967	955
Thermococcus_sp_EXT09c	0	113	930	311	921	868	870	887	896	861
Thermococcus_sp_IRI_05c	0	71	875	137	861	674	708	775	817	647
Thermococcus_sp_IRI10c	0	75	873	134	863	688	714	768	805	655
Thermococcus_sp_IRI14c	0	74	871	135	859	688	712	766	802	655
Thermococcus_sp_IRI24c	0	66	867	131	854	692	713	768	796	657
Thermococcus_sp_IRI25c	0	75	873	134	859	690	715	768	803	660
Thermococcus_sp_IRI27c2	0	66	867	131	854	687	712	767	795	658
Thermococcus_sp_IRI29c	0	66	867	131	855	687	713	764	795	656
Thermococcus_sp_IRI_33c	0	75	878	134	866	701	732	789	819	670
Thermococcus_sp_TPV	0	109	941	312	930	864	874	890	901	859
Thermococcus_sp_unknown	0	112	933	310	924	867	873	888	902	867
Thermococcus_stetteri_DSM_5262	0	59	868	123	851	710	727	771	806	675
Thermococcus_waiotapuensis_WT1	0	38	812	77	791	624	657	697	739	590
