	n_denovo	n_trg	n_cds	n_intergenic	ssearch_f0	ssearch_f1	ssearch_f2	ssearch_f0_comp	ssearch_f1_comp	ssearch_f2_comp
GCA_000007305@Pyrococcus_furiosus_DSM_3638	0	15	793	33	776	467	521	633	704	349
GCA_000009965@Thermococcus_kodakarensis_KOD1	0	46	877	107	868	690	733	786	812	655
GCA_000011105@Pyrococcus_horikoshii_OT3	0	10	808	30	788	483	535	652	714	361
GCA_000018365@Thermococcus_onnurineus_NA1	0	38	829	179	816	700	725	757	775	694
GCA_000022365@Thermococcus_gammatolerans_EJ3	0	40	836	87	819	649	672	732	761	606
GCA_000022545@Thermococcus_sibiricus_MM_739	0	12	802	35	788	503	544	656	723	368
GCA_000151105@Thermococcus_barophilus_MP	0	20	844	56	826	568	622	708	760	479
GCA_000151205@Thermococcus_sp_AM4	0	48	858	103	847	679	704	760	787	657
GCA_000195935@Pyrococcus_abyssi_GE5	0	17	814	31	794	523	576	668	725	442
GCA_000211475@Pyrococcus_sp_NA2	0	13	808	34	791	503	559	645	715	404
GCA_000215995@Pyrococcus_yayanosii_CH1	0	14	809	41	793	569	617	684	725	527
GCA_000221185@Thermococcus_sp_4557	0	77	902	348	892	827	835	852	856	820
GCA_000246985@Thermococcus_litoralis_DSM_5473	0	15	849	42	831	593	637	707	767	499
GCA_000258515@Thermococcus_zilligii_AN1	0	26	814	95	802	630	670	711	748	603
GCA_000263735@Pyrococcus_sp_ST04	0	11	796	30	778	502	544	650	712	400
GCA_000265525@Thermococcus_cleftensis_CL1	0	64	862	231	853	763	775	790	822	752
GCA_000275605@Pyrococcus_furiosus_COM1	0	15	793	33	776	467	524	630	704	349
GCA_000517445@Thermococcus_paralvinellae_ES1	0	12	804	52	784	544	590	680	726	451
GCA_000585495@Thermococcus_nautili_30_1	0	40	884	131	872	719	755	798	833	698
GCA_000725425@Palaeococcus_pacificus_DY20341	0	16	819	47	807	574	609	695	760	461
GCA_000769655@Thermococcus_eurythermalis_A501	0	44	873	127	862	715	744	789	820	692
GCA_000816105@Thermococcus_guaymasensis_DSM_11113	0	34	831	107	821	652	687	724	767	621
GCA_001433455@Thermococcus_barophilus_CH5	0	24	871	51	849	602	639	732	792	497
GCA_001484685@Thermococcus_sp_2319x1	0	11	786	36	770	555	590	670	716	475
GCA_001577775@Pyrococcus_kukulkanii_NCB100	0	12	831	33	815	534	587	674	736	440
GCA_001592435@Thermococcus_peptonophilus_OG_1	0	32	848	103	838	675	711	765	800	636
GCA_001647085@Thermococcus_piezophilus_CDGS	0	33	818	149	798	659	688	721	746	646
