	n_denovo	n_trg	n_cds	n_intergenic	ssearch_f0	ssearch_f1	ssearch_f2	ssearch_f0_comp	ssearch_f1_comp	ssearch_f2_comp
GCA_000007305@Pyrococcus_furiosus_DSM_3638	0	21	784	40	758	493	541	618	693	371
GCA_000009965@Thermococcus_kodakarensis_KOD1	0	69	859	108	835	684	715	752	782	643
GCA_000011105@Pyrococcus_horikoshii_OT3	0	12	757	37	736	465	513	607	666	368
GCA_000018365@Thermococcus_onnurineus_NA1	0	53	801	168	781	681	703	727	749	672
GCA_000022365@Thermococcus_gammatolerans_EJ3	0	60	824	95	804	614	653	697	750	584
GCA_000022545@Thermococcus_sibiricus_MM_739	0	12	776	51	753	488	537	650	701	376
GCA_000151105@Thermococcus_barophilus_MP	0	19	824	69	810	578	631	719	769	487
GCA_000151205@Thermococcus_sp_AM4	0	74	842	99	825	655	687	730	773	641
GCA_000195935@Pyrococcus_abyssi_GE5	0	24	757	47	739	500	540	624	671	427
GCA_000211475@Pyrococcus_sp_NA2	0	20	782	45	753	494	549	617	689	404
GCA_000215995@Pyrococcus_yayanosii_CH1	0	23	769	59	751	535	579	643	690	490
GCA_000221185@Thermococcus_sp_4557	0	100	891	348	877	813	820	832	850	814
GCA_000246985@Thermococcus_litoralis_DSM_5473	0	20	841	56	818	588	625	697	757	504
GCA_000258515@Thermococcus_zilligii_AN1	0	40	787	86	770	612	645	683	719	592
GCA_000263735@Pyrococcus_sp_ST04	0	21	762	47	741	478	533	602	674	374
GCA_000265525@Thermococcus_cleftensis_CL1	0	107	886	250	869	786	799	815	836	780
GCA_000275605@Pyrococcus_furiosus_COM1	0	22	784	39	754	492	538	619	693	363
GCA_000517445@Thermococcus_paralvinellae_ES1	0	18	787	63	771	544	605	669	718	457
GCA_000585495@Thermococcus_nautili_30_1	0	66	851	128	838	694	718	759	786	672
GCA_000725425@Palaeococcus_pacificus_DY20341	0	15	794	49	779	556	597	678	727	458
GCA_000769655@Thermococcus_eurythermalis_A501	0	69	852	128	832	693	711	759	796	664
GCA_000816105@Thermococcus_guaymasensis_DSM_11113	0	48	814	108	797	609	651	692	741	601
GCA_001433455@Thermococcus_barophilus_CH5	0	24	837	67	819	585	639	719	774	498
GCA_001484685@Thermococcus_sp_2319x1	0	21	796	47	777	573	620	691	739	499
GCA_001577775@Pyrococcus_kukulkanii_NCB100	0	25	789	43	764	512	571	633	692	436
GCA_001592435@Thermococcus_peptonophilus_OG_1	0	47	827	115	809	660	696	733	771	644
GCA_001647085@Thermococcus_piezophilus_CDGS	0	52	796	158	774	660	680	708	735	640
GCA_002197185@Thermococcus_sp_5_4	0	58	834	249	823	753	760	784	792	738
GCA_002214365@Thermococcus_celer_Vu_13	0	46	813	168	800	698	718	747	762	681
GCA_002214385@Thermococcus_gorgonarius_W_12	0	43	769	97	753	604	639	683	710	583
GCA_002214465@Thermococcus_barossii_SHCK_94	0	63	850	237	834	757	771	793	805	735
GCA_002214485@Thermococcus_pacificus_P4	0	56	829	196	811	697	721	745	770	685
GCA_002214505@Thermococcus_siculi_RG_20	0	88	876	230	858	783	795	810	833	765
GCA_002214525@Thermococcus_sp_P6	0	31	741	104	723	612	641	663	689	597
GCA_002214545@Thermococcus_thioreducens_OGL_20P	0	90	897	270	879	793	814	838	853	780
GCA_002214565@Thermococcus_radiotolerans_EJ2	0	60	837	240	823	747	753	774	791	730
GCA_002214585@Thermococcus_profundus_DT_5432	0	51	844	108	820	644	674	729	766	617
GCA_002214605@Thermococcus_chitonophagus	0	18	762	47	749	505	564	621	677	440
GCA_006274605@Thermococcus_indicus_IOH1	0	105	906	320	897	808	820	849	860	796
GCA_008152015@Thermococcus_aciditolerans_SY113	0	88	877	335	867	798	806	826	838	787
GCA_008245085@Pyrococcus_furiosus_DSM_3638_Reg	0	22	785	40	756	500	536	617	695	365
GCA_020386975@Thermococcus_bergensis_T7324	0	15	793	58	776	563	603	683	729	483
GCA_023746595@Thermococcus_argininiproducens_IOH2	0	15	796	56	778	496	553	665	727	355
GCA_024022995@Thermococcus_aggregans_TY	0	25	792	50	773	556	598	673	721	464
GCA_024707485@Thermococcus_sp_813A4	0	82	892	253	877	800	812	833	848	775
GCA_028471785@Thermococcus_kodakarensis_TS900	0	69	858	108	835	680	712	750	781	641
GCA_028471865@Thermococcus_kodakarensis_TS901	0	69	858	108	835	679	711	748	780	639
GCA_035621495@Thermococcus_sp_SY098	0	25	827	64	814	581	639	728	764	508
GCA_900012635@Thermococcus_chitonophagus_isolate_1	0	18	762	47	749	505	567	623	678	439
GCA_900198835@Thermococcus_henrietii_EXT12c	0	63	847	129	831	682	709	750	785	649
GCA_902813195@Thermococcus_sp_2319x1_Essen	0	19	804	50	784	580	631	698	741	496
GCA_904067545@Thermococcus_camini_IRI35c	1	145	940	431	931	887	897	905	915	887
Palaeococcus_helgesoni_DSM_15127	0	19	796	42	777	550	617	676	724	493
Pyrococcus_31_3	0	23	779	46	766	523	573	631	693	452
Pyrococcus_32_1	0	23	779	46	766	521	574	633	693	450
Pyrococcus_abyssi_GE2	0	24	754	47	733	506	535	616	672	422
Pyrococcus_endeavori_ES4	0	16	756	44	731	470	526	597	663	367
Pyrococcus_EXT16	0	21	776	45	764	520	564	640	698	455
Pyrococcus_sp_32_3	0	23	779	47	765	520	572	634	693	448
Pyrococcus_sp_32_4	0	23	779	47	766	520	573	632	694	448
Pyrococcus_sp_EXT_15c	0	20	768	50	750	508	560	620	683	420
Pyrococcus_sp_GE_23	0	22	759	46	739	508	552	622	669	417
Pyrococcus_sp_IRI_42C	0	16	768	42	744	459	520	588	672	363
Thermococcus_15_2	0	61	834	146	817	712	727	769	786	680
Thermococcus_23_2	0	58	834	247	823	754	760	783	792	738
Thermococcus_29_3	0	64	830	124	822	676	711	745	775	658
Thermococcus_31_3	0	79	864	216	852	754	767	796	821	734
Thermococcus_aegaeus_DSM_12767	0	15	814	49	793	571	605	696	743	462
Thermococcus_aggregans_DSM_12819	0	25	791	50	772	557	597	671	722	466
Thermococcus_alcaliphilus_DSM_10322	0	14	804	59	789	580	619	693	740	485
Thermococcus_AMTc11	0	86	902	262	892	799	811	839	852	782
Thermococcus_AMTc30	0	75	836	119	819	672	710	741	772	649
Thermococcus_AMTc51	0	55	825	134	810	660	700	745	765	642
Thermococcus_AMTc85	0	66	827	116	812	644	691	728	764	635
Thermococcus_atlanticus_DSM_15226	0	51	850	104	836	661	715	767	800	637
Thermococcus_barophilus_423_3_23	0	22	820	60	798	574	627	715	755	489
Thermococcus_barophilus_CH1	0	21	829	65	814	582	635	723	771	501
Thermococcus_barophilus_DT4	0	32	805	63	786	545	613	695	743	469
Thermococcus_coalescens_TS1	0	86	888	235	866	777	796	816	836	756
Thermococcus_E15P35	0	72	849	124	836	678	704	752	781	654
Thermococcus_EXT11c	0	68	827	119	809	662	694	730	764	643
Thermococcus_fumicolans_ST557	0	63	852	123	831	677	701	743	781	641
Thermococcus_IRI_06c	0	115	900	275	891	808	820	836	860	797
Thermococcus_IRI15c	1	192	1000	529	998	997	997	998	998	995
Thermococcus_marinus_DSM_15227	0	70	847	131	829	683	706	745	790	656
Thermococcus_prieuri_Col3	0	58	836	148	822	713	724	766	783	687
Thermococcus_profundus_DSM_9503	0	51	844	108	820	640	674	728	767	616
Thermococcus_sp_23_4	0	58	834	248	822	752	759	784	791	738
Thermococcus_sp_26_2	0	68	835	119	826	667	712	750	774	647
Thermococcus_sp_33_3	0	68	852	124	839	686	720	765	791	662
Thermococcus_sp_9_3	0	75	851	122	841	691	722	763	789	666
Thermococcus_sp_AMTc09	0	69	837	119	824	671	708	744	770	650
Thermococcus_sp_AMTc102	0	68	834	121	824	670	704	744	769	654
Thermococcus_sp_AMTc71	0	82	859	317	844	769	784	799	817	767
Thermococcus_sp_AMTc72	0	82	859	317	844	770	784	799	817	766
Thermococcus_sp_AMTc79	0	63	840	121	830	685	714	749	780	660
Thermococcus_sp_AMTc94	0	65	844	123	834	685	713	749	779	656
Thermococcus_sp_CIR_03a	0	68	875	255	866	777	792	820	835	766
Thermococcus_sp_CIR_10a	0	26	823	60	805	580	635	711	757	484
Thermococcus_sp_DS1	0	105	898	269	884	801	816	839	853	786
Thermococcus_sp_E10P11	0	66	842	123	831	676	704	741	773	649
Thermococcus_sp_E10P8	0	66	842	123	832	675	702	742	773	647
Thermococcus_sp_E15p33	0	72	849	124	838	679	705	752	779	652
Thermococcus_sp_EXT09c	0	71	835	124	819	666	705	733	767	657
Thermococcus_sp_IRI_05c	0	98	896	260	879	794	807	828	854	781
Thermococcus_sp_IRI10c	1	192	998	522	996	994	994	995	995	992
Thermococcus_sp_IRI14c	1	193	1000	531	1000	1000	1000	1000	1000	1000
Thermococcus_sp_IRI24c	0	159	957	456	951	923	926	932	940	920
Thermococcus_sp_IRI25c	1	191	998	526	997	996	996	997	997	994
Thermococcus_sp_IRI27c2	0	159	957	456	951	923	926	933	940	921
Thermococcus_sp_IRI29c	0	159	957	456	951	923	925	932	941	921
Thermococcus_sp_IRI_33c	0	105	896	272	885	801	818	841	855	786
Thermococcus_sp_TPV	0	67	849	121	830	667	698	738	777	633
Thermococcus_sp_unknown	0	65	831	118	815	663	704	740	766	643
Thermococcus_stetteri_DSM_5262	0	49	832	111	811	662	692	738	766	635
Thermococcus_waiotapuensis_WT1	0	29	783	84	761	606	634	671	716	572
