	n_denovo	n_trg	n_cds	n_intergenic	ssearch_f0	ssearch_f1	ssearch_f2	ssearch_f0_comp	ssearch_f1_comp	ssearch_f2_comp
GCA_000007305@Pyrococcus_furiosus_DSM_3638	0	21	735	42	715	451	484	580	653	350
GCA_000009965@Thermococcus_kodakarensis_KOD1	0	69	813	102	798	629	671	716	747	603
GCA_000011105@Pyrococcus_horikoshii_OT3	0	13	724	36	710	452	496	574	641	344
GCA_000018365@Thermococcus_onnurineus_NA1	0	54	775	166	764	664	682	713	728	643
GCA_000022365@Thermococcus_gammatolerans_EJ3	0	62	795	93	777	589	622	666	718	559
GCA_000022545@Thermococcus_sibiricus_MM_739	0	12	747	48	728	468	526	615	671	347
GCA_000151105@Thermococcus_barophilus_MP	0	19	801	71	788	551	613	683	740	466
GCA_000151205@Thermococcus_sp_AM4	0	75	814	91	800	638	659	701	746	602
GCA_000195935@Pyrococcus_abyssi_GE5	0	24	728	43	716	471	518	599	653	392
GCA_000211475@Pyrococcus_sp_NA2	0	20	747	39	736	474	518	583	663	376
GCA_000215995@Pyrococcus_yayanosii_CH1	0	24	737	52	726	505	555	605	669	477
GCA_000221185@Thermococcus_sp_4557	0	100	870	347	864	785	796	811	833	780
GCA_000246985@Thermococcus_litoralis_DSM_5473	0	20	793	46	777	541	593	671	724	460
GCA_000258515@Thermococcus_zilligii_AN1	0	43	761	86	742	580	608	658	697	562
GCA_000263735@Pyrococcus_sp_ST04	0	21	730	45	718	456	496	583	654	359
GCA_000265525@Thermococcus_cleftensis_CL1	0	107	866	241	860	750	772	799	819	743
GCA_000275605@Pyrococcus_furiosus_COM1	0	22	734	43	711	453	482	581	652	349
GCA_000517445@Thermococcus_paralvinellae_ES1	0	19	756	51	742	519	557	631	693	431
GCA_000585495@Thermococcus_nautili_30_1	0	68	820	123	809	655	689	722	764	633
GCA_000725425@Palaeococcus_pacificus_DY20341	0	15	756	47	743	542	580	644	689	446
GCA_000769655@Thermococcus_eurythermalis_A501	0	69	806	125	788	631	669	700	747	607
GCA_000816105@Thermococcus_guaymasensis_DSM_11113	0	49	776	108	763	597	627	667	712	576
GCA_001433455@Thermococcus_barophilus_CH5	0	25	810	69	800	553	606	677	740	470
GCA_001484685@Thermococcus_sp_2319x1	0	22	763	37	745	546	586	646	694	450
GCA_001577775@Pyrococcus_kukulkanii_NCB100	0	25	765	40	750	499	551	614	687	418
GCA_001592435@Thermococcus_peptonophilus_OG_1	0	49	798	102	780	630	669	726	749	610
GCA_001647085@Thermococcus_piezophilus_CDGS	0	51	763	152	747	621	646	686	704	607
GCA_002197185@Thermococcus_sp_5_4	0	59	808	242	797	719	736	762	778	718
GCA_002214365@Thermococcus_celer_Vu_13	0	46	776	163	770	670	687	714	735	654
GCA_002214385@Thermococcus_gorgonarius_W_12	0	46	750	89	733	582	604	646	687	548
GCA_002214465@Thermococcus_barossii_SHCK_94	0	64	833	234	821	737	752	772	796	725
GCA_002214485@Thermococcus_pacificus_P4	0	61	803	179	789	679	704	728	752	669
GCA_002214505@Thermococcus_siculi_RG_20	0	88	858	229	850	762	775	804	819	748
GCA_002214525@Thermococcus_sp_P6	0	30	702	106	686	579	596	623	651	559
