	n_denovo	n_trg	n_cds	n_intergenic	ssearch_f0	ssearch_f1	ssearch_f2	ssearch_f0_comp	ssearch_f1_comp	ssearch_f2_comp
GCA_000007305@Pyrococcus_furiosus_DSM_3638	0	15	783	42	762	481	533	632	695	357
GCA_000009965@Thermococcus_kodakarensis_KOD1	0	44	839	99	819	658	698	741	772	625
GCA_000011105@Pyrococcus_horikoshii_OT3	0	17	765	38	743	466	516	602	683	353
GCA_000018365@Thermococcus_onnurineus_NA1	0	41	815	186	800	699	720	750	766	689
GCA_000022365@Thermococcus_gammatolerans_EJ3	0	43	824	101	805	636	659	707	746	597
GCA_000022545@Thermococcus_sibiricus_MM_739	0	9	793	48	773	516	575	660	712	406
GCA_000151105@Thermococcus_barophilus_MP	0	24	829	65	819	618	653	729	770	507
GCA_000151205@Thermococcus_sp_AM4	0	54	832	108	814	645	676	721	756	623
GCA_000195935@Pyrococcus_abyssi_GE5	0	25	771	38	746	501	553	631	679	422
GCA_000211475@Pyrococcus_sp_NA2	0	16	785	43	766	482	534	623	695	391
GCA_000215995@Pyrococcus_yayanosii_CH1	0	23	791	58	771	560	595	663	698	521
GCA_000221185@Thermococcus_sp_4557	0	56	861	213	847	741	756	791	810	715
GCA_000246985@Thermococcus_litoralis_DSM_5473	0	12	817	50	801	582	631	707	747	495
GCA_000258515@Thermococcus_zilligii_AN1	0	29	792	78	774	619	650	692	717	576
GCA_000263735@Pyrococcus_sp_ST04	0	21	781	43	765	502	544	636	693	385
GCA_000265525@Thermococcus_cleftensis_CL1	0	69	872	207	861	762	771	802	820	735
GCA_000275605@Pyrococcus_furiosus_COM1	0	15	783	43	762	479	530	633	692	356
GCA_000517445@Thermococcus_paralvinellae_ES1	0	14	801	57	785	566	612	684	731	464
GCA_000585495@Thermococcus_nautili_30_1	0	51	829	124	814	672	693	735	759	653
GCA_000725425@Palaeococcus_pacificus_DY20341	0	15	805	45	786	587	621	704	732	483
GCA_000769655@Thermococcus_eurythermalis_A501	0	39	828	120	803	653	678	716	745	628
GCA_000816105@Thermococcus_guaymasensis_DSM_11113	0	26	802	104	783	618	646	702	732	597
GCA_001433455@Thermococcus_barophilus_CH5	0	29	852	64	836	625	663	735	775	516
GCA_001484685@Thermococcus_sp_2319x1	0	12	799	49	779	587	624	695	736	494
GCA_001577775@Pyrococcus_kukulkanii_NCB100	0		800	45	775	535	581	649	703	457
GCA_001592435@Thermococcus_peptonophilus_OG_1	0	39	825	107	809	646	681	724	758	610
GCA_001647085@Thermococcus_piezophilus_CDGS	0	33	792	156	769	659	678	711	722	635
GCA_002197185@Thermococcus_sp_5_4	0	56	851	254	841	778	794	813	818	769
GCA_002214365@Thermococcus_celer_Vu_13	0	42	826	175	808	715	723	754	773	691
GCA_002214385@Thermococcus_gorgonarius_W_12	0	31	791	95	772	609	631	674	712	572
GCA_002214465@Thermococcus_barossii_SHCK_94	0	62	885	245	876	796	802	830	843	771
GCA_002214485@Thermococcus_pacificus_P4	0	35	816	168	803	679	700	732	754	656
GCA_002214505@Thermococcus_siculi_RG_20	0	50	867	190	855	741	762	785	812	725
GCA_002214525@Thermococcus_sp_P6	0	24	746	116	728	610	631	664	686	596
GCA_002214545@Thermococcus_thioreducens_OGL_20P	0	83	887	260	880	802	807	837	850	786
GCA_002214565@Thermococcus_radiotolerans_EJ2	0	57	856	250	849	766	778	802	812	755
GCA_002214585@Thermococcus_profundus_DT_5432	0	36	815	102	800	624	661	715	741	604
GCA_002214605@Thermococcus_chitonophagus	0	16	795	40	769	524	575	655	703	449
GCA_006274605@Thermococcus_indicus_IOH1	0	63	854	219	843	746	758	790	808	726
GCA_008152015@Thermococcus_aciditolerans_SY113	0	58	859	223	844	750	766	793	812	730
GCA_008245085@Pyrococcus_furiosus_DSM_3638_Reg	0	15	783	43	764	483	534	633	695	358
GCA_020386975@Thermococcus_bergensis_T7324	0	9	786	52	766	570	606	681	711	490
GCA_023746595@Thermococcus_argininiproducens_IOH2	0	14	818	50	800	537	598	688	742	390
GCA_024022995@Thermococcus_aggregans_TY	0	14	804	47	783	576	597	680	723	478
GCA_024707485@Thermococcus_sp_813A4	0	75	897	264	886	811	820	849	863	799
GCA_028471785@Thermococcus_kodakarensis_TS900	0	44	837	99	819	654	696	738	768	622
GCA_028471865@Thermococcus_kodakarensis_TS901	0	44	837	99	819	655	697	738	770	623
GCA_035621495@Thermococcus_sp_SY098	0	33	843	61	829	627	667	731	771	524
GCA_900012635@Thermococcus_chitonophagus_isolate_1	0	16	795	40	771	528	579	655	703	450
GCA_900198835@Thermococcus_henrietii_EXT12c	0	46	826	118	809	658	682	727	752	625
GCA_902813195@Thermococcus_sp_2319x1_Essen	0	15	790	52	772	578	614	685	726	495
GCA_904067545@Thermococcus_camini_IRI35c	0	64	876	226	866	760	779	814	827	737
Palaeococcus_helgesoni_DSM_15127	0	15	799	49	772	550	593	668	710	468
Pyrococcus_31_3	0	15	809	43	785	535	587	672	714	456
Pyrococcus_32_1	0	15	809	43	785	538	585	673	715	457
Pyrococcus_abyssi_GE2	0	28	770	35	748	501	552	631	680	427
Pyrococcus_endeavori_ES4	0	17	776	43	762	495	545	635	691	385
Pyrococcus_EXT16	0	20	808	40	783	547	591	668	713	460
Pyrococcus_sp_32_3	0	15	809	43	786	538	586	672	715	458
Pyrococcus_sp_32_4	0	15	809	42	784	538	586	669	713	458
Pyrococcus_sp_EXT_15c	0	20	793	45	772	536	574	652	707	451
Pyrococcus_sp_GE_23	0	21	773	38	750	510	559	627	684	436
Pyrococcus_sp_IRI_42C	0	15	772	37	745	487	513	620	677	366
Thermococcus_15_2	0	56	848	158	836	719	748	781	801	701
Thermococcus_23_2	0	56	851	249	840	777	792	813	818	769
Thermococcus_29_3	0	51	825	119	809	658	683	723	748	635
Thermococcus_31_3	0	176	1000	450	1000	1000	1000	1000	1000	1000
Thermococcus_aegaeus_DSM_12767	0	12	828	50	813	584	635	718	756	478
Thermococcus_aggregans_DSM_12819	0	14	804	47	783	578	598	683	723	481
Thermococcus_alcaliphilus_DSM_10322	0	10	827	54	810	602	640	719	755	519
Thermococcus_AMTc11	0	61	890	241	876	794	802	833	846	777
Thermococcus_AMTc30	0	54	823	114	805	665	687	730	754	637
Thermococcus_AMTc51	0	45	826	113	807	670	698	732	764	642
Thermococcus_AMTc85	0	52	819	120	801	656	683	729	756	632
Thermococcus_atlanticus_DSM_15226	0	39	854	94	839	684	723	773	801	658
Thermococcus_barophilus_423_3_23	0	28	837	69	818	627	665	730	767	514
Thermococcus_barophilus_CH1	0	30	846	68	834	624	670	745	786	523
Thermococcus_barophilus_DT4	0	39	835	73	816	590	629	719	759	480
Thermococcus_coalescens_TS1	0	64	881	246	866	795	804	831	844	782
Thermococcus_E15P35	0	62	834	121	815	665	696	729	759	648
Thermococcus_EXT11c	0	53	822	114	801	650	681	726	747	630
Thermococcus_fumicolans_ST557	0	45	835	126	811	664	691	733	758	649
Thermococcus_IRI_06c	0	70	876	221	859	756	769	800	820	734
Thermococcus_IRI15c	0	68	877	231	868	764	779	819	832	737
Thermococcus_marinus_DSM_15227	0	48	832	121	807	659	686	728	754	643
Thermococcus_prieuri_Col3	0	58	863	160	850	729	754	784	806	696
Thermococcus_profundus_DSM_9503	0	36	815	103	799	628	659	715	740	606
Thermococcus_sp_23_4	0	56	851	250	841	779	793	812	819	769
Thermococcus_sp_26_2	0	41	809	109	794	649	671	707	734	618
Thermococcus_sp_33_3	0	53	835	123	818	672	695	739	760	651
Thermococcus_sp_9_3	0	57	836	123	821	670	701	742	765	654
Thermococcus_sp_AMTc09	0	47	812	112	795	646	668	705	732	617
Thermococcus_sp_AMTc102	0	40	807	114	791	648	671	707	732	615
Thermococcus_sp_AMTc71	0	55	844	216	831	728	743	769	786	706
Thermococcus_sp_AMTc72	0	55	844	216	831	724	742	769	787	705
Thermococcus_sp_AMTc79	0	53	837	120	818	667	690	732	759	649
Thermococcus_sp_AMTc94	0	52	821	121	806	658	688	727	752	638
Thermococcus_sp_CIR_03a	0	67	882	248	873	789	800	828	842	779
Thermococcus_sp_CIR_10a	0	33	847	63	833	620	666	739	778	521
Thermococcus_sp_DS1	0	78	903	252	887	814	819	844	860	789
Thermococcus_sp_E10P11	0	51	823	121	808	665	684	726	752	638
Thermococcus_sp_E10P8	0	51	823	121	807	662	684	725	751	634
Thermococcus_sp_E15p33	0	62	833	121	814	667	697	730	758	646
Thermococcus_sp_EXT09c	0	51	835	119	812	669	693	736	766	639
Thermococcus_sp_IRI_05c	0	80	886	244	872	794	801	832	843	782
Thermococcus_sp_IRI10c	0	68	878	231	867	765	777	818	834	734
Thermococcus_sp_IRI14c	0	68	877	231	868	765	782	817	832	736
Thermococcus_sp_IRI24c	0	69	878	226	867	764	781	817	830	741
Thermococcus_sp_IRI25c	0	68	878	232	869	768	780	817	833	736
Thermococcus_sp_IRI27c2	0	69	878	225	868	763	781	815	828	740
Thermococcus_sp_IRI29c	0	69	878	226	868	761	782	815	829	740
Thermococcus_sp_IRI_33c	0	81	903	252	888	814	822	848	865	790
Thermococcus_sp_TPV	0	43	829	118	808	660	679	722	750	631
Thermococcus_sp_unknown	0	51	831	113	814	659	690	735	762	637
Thermococcus_stetteri_DSM_5262	0	39	833	100	816	654	696	738	775	636
Thermococcus_waiotapuensis_WT1	0	21	792	79	771	598	636	680	714	569
