	n_denovo	n_trg	n_cds	n_intergenic	ssearch_f0	ssearch_f1	ssearch_f2	ssearch_f0_comp	ssearch_f1_comp	ssearch_f2_comp
GCA_000007305@Pyrococcus_furiosus_DSM_3638	0	10	756	47	730	562	584	623	681	460
GCA_000009965@Thermococcus_kodakarensis_KOD1	0	31	806	55	781	546	589	668	717	466
GCA_000011105@Pyrococcus_horikoshii_OT3	0	17	737	41	715	512	542	587	650	423
GCA_000018365@Thermococcus_onnurineus_NA1	0	23	769	65	748	589	615	665	707	518
GCA_000022365@Thermococcus_gammatolerans_EJ3	0	32	790	50	766	515	553	628	686	444
GCA_000022545@Thermococcus_sibiricus_MM_739	0	10	741	76	713	584	599	633	666	515
GCA_000151105@Thermococcus_barophilus_MP	0	77	878	376	864	811	817	826	841	800
GCA_000151205@Thermococcus_sp_AM4	0	33	777	54	757	512	561	630	691	437
GCA_000195935@Pyrococcus_abyssi_GE5	0	11	755	47	731	547	564	617	672	442
GCA_000211475@Pyrococcus_sp_NA2	0	14	776	50	756	556	573	618	682	456
GCA_000215995@Pyrococcus_yayanosii_CH1	0	17	743	58	717	533	548	611	665	439
GCA_000221185@Thermococcus_sp_4557	0	22	766	66	745	521	557	629	687	427
GCA_000246985@Thermococcus_litoralis_DSM_5473	0	21	819	91	791	652	676	710	752	586
GCA_000258515@Thermococcus_zilligii_AN1	0	17	749	43	720	482	510	583	653	413
GCA_000263735@Pyrococcus_sp_ST04	0	12	749	49	728	550	572	615	671	452
GCA_000265525@Thermococcus_cleftensis_CL1	0	28	766	55	744	526	548	627	699	430
GCA_000275605@Pyrococcus_furiosus_COM1	0	10	753	47	724	558	582	622	681	451
GCA_000517445@Thermococcus_paralvinellae_ES1	0	49	820	294	802	754	756	768	782	745
GCA_000585495@Thermococcus_nautili_30_1	0	24	786	58	763	516	558	632	705	431
GCA_000725425@Palaeococcus_pacificus_DY20341	0	20	773	98	752	634	643	670	714	590
GCA_000769655@Thermococcus_eurythermalis_A501	0	17	779	55	757	504	550	627	694	442
GCA_000816105@Thermococcus_guaymasensis_DSM_11113	0	30	752	50	728	510	557	606	670	439
GCA_001433455@Thermococcus_barophilus_CH5	0	82	915	389	906	864	867	878	889	852
GCA_001484685@Thermococcus_sp_2319x1	0	14	770	85	750	621	627	675	710	567
GCA_001577775@Pyrococcus_kukulkanii_NCB100	0	17	768	50	744	558	577	627	680	484
GCA_001592435@Thermococcus_peptonophilus_OG_1	0	22	791	57	770	543	579	662	708	461
GCA_001647085@Thermococcus_piezophilus_CDGS	0	28	756	70	726	551	585	639	680	486
GCA_002197185@Thermococcus_sp_5_4	0	23	773	63	753	555	593	660	711	462
GCA_002214365@Thermococcus_celer_Vu_13	0	19	775	62	758	510	561	638	703	423
GCA_002214385@Thermococcus_gorgonarius_W_12	0	28	735	47	712	484	514	585	657	422
GCA_002214465@Thermococcus_barossii_SHCK_94	0	29	788	56	764	556	596	654	709	474
GCA_002214485@Thermococcus_pacificus_P4	0	20	742	54	718	516	552	610	674	449
GCA_002214505@Thermococcus_siculi_RG_20	0	29	770	57	744	510	553	628	694	433
GCA_002214525@Thermococcus_sp_P6	0	8	682	49	659	444	476	552	604	367
GCA_002214545@Thermococcus_thioreducens_OGL_20P	0	50	830	68	805	590	624	692	754	508
GCA_002214565@Thermococcus_radiotolerans_EJ2	0	21	780	59	757	550	581	655	704	465
GCA_002214585@Thermococcus_profundus_DT_5432	0	27	758	51	740	501	534	613	675	427
GCA_002214605@Thermococcus_chitonophagus	0	17	792	52	768	574	590	649	706	480
GCA_006274605@Thermococcus_indicus_IOH1	0	32	805	60	790	553	593	653	731	468
GCA_008152015@Thermococcus_aciditolerans_SY113	0	23	803	67	783	558	596	662	732	474
GCA_008245085@Pyrococcus_furiosus_DSM_3638_Reg	0	10	755	48	728	569	587	624	681	457
GCA_020386975@Thermococcus_bergensis_T7324	0	14	738	83	709	589	601	642	681	536
