	n_denovo	n_trg	n_cds	n_intergenic	ssearch_f0	ssearch_f1	ssearch_f2	ssearch_f0_comp	ssearch_f1_comp	ssearch_f2_comp
GCA_000007305@Pyrococcus_furiosus_DSM_3638	0	33	865	92	847	702	712	742	805	630
GCA_000009965@Thermococcus_kodakarensis_KOD1	0	24	855	53	833	583	624	710	762	506
GCA_000011105@Pyrococcus_horikoshii_OT3	0	21	848	83	831	687	695	733	778	616
GCA_000018365@Thermococcus_onnurineus_NA1	0	13	766	59	750	525	575	644	688	463
GCA_000022365@Thermococcus_gammatolerans_EJ3	0	24	806	53	783	531	589	654	712	462
GCA_000022545@Thermococcus_sibiricus_MM_739	0	11	783	49	759	521	550	620	692	400
GCA_000151105@Thermococcus_barophilus_MP	0	11	830	58	807	609	626	693	756	488
GCA_000151205@Thermococcus_sp_AM4	0	28	798	52	775	543	582	653	710	469
GCA_000195935@Pyrococcus_abyssi_GE5	0	31	870	93	860	727	729	773	808	666
GCA_000211475@Pyrococcus_sp_NA2	0	34	887	99	872	726	732	782	825	649
GCA_000215995@Pyrococcus_yayanosii_CH1	0	29	830	70	807	620	647	707	753	552
GCA_000221185@Thermococcus_sp_4557	0	14	799	52	775	509	561	652	705	449
GCA_000246985@Thermococcus_litoralis_DSM_5473	0	13	858	52	834	627	640	697	769	509
GCA_000258515@Thermococcus_zilligii_AN1	0	16	766	54	744	500	551	625	689	425
GCA_000263735@Pyrococcus_sp_ST04	0	27	880	165	861	751	767	794	819	704
GCA_000265525@Thermococcus_cleftensis_CL1	0	15	800	47	778	518	570	640	719	455
GCA_000275605@Pyrococcus_furiosus_COM1	0	33	864	93	846	702	714	744	806	627
GCA_000517445@Thermococcus_paralvinellae_ES1	0	11	823	53	796	599	613	689	735	493
GCA_000585495@Thermococcus_nautili_30_1	0	25	816	58	795	552	603	670	730	480
GCA_000725425@Palaeococcus_pacificus_DY20341	0	6	784	42	763	549	571	641	695	422
GCA_000769655@Thermococcus_eurythermalis_A501	0	21	834	52	811	560	613	672	743	473
GCA_000816105@Thermococcus_guaymasensis_DSM_11113	0	17	800	52	779	529	582	640	707	463
GCA_001433455@Thermococcus_barophilus_CH5	0	20	872	62	848	627	666	730	790	509
GCA_001484685@Thermococcus_sp_2319x1	0	10	812	50	788	593	609	672	737	489
GCA_001577775@Pyrococcus_kukulkanii_NCB100	0	48	887	257	868	793	805	813	838	784
GCA_001592435@Thermococcus_peptonophilus_OG_1	0	16	809	52	792	538	602	662	725	485
GCA_001647085@Thermococcus_piezophilus_CDGS	0	18	772	57	747	518	557	631	685	450
GCA_002197185@Thermococcus_sp_5_4	0	10	776	52	758	529	583	655	704	454
GCA_002214365@Thermococcus_celer_Vu_13	0	13	790	49	770	504	562	635	708	442
GCA_002214385@Thermococcus_gorgonarius_W_12	0	20	749	49	724	500	544	607	661	422
GCA_002214465@Thermococcus_barossii_SHCK_94	0	10	791	46	769	530	581	647	717	463
GCA_002214485@Thermococcus_pacificus_P4	0	13	768	50	744	500	560	615	684	434
GCA_002214505@Thermococcus_siculi_RG_20	0	18	793	48	765	524	576	637	707	439
GCA_002214525@Thermococcus_sp_P6	0	8	710	45	683	457	514	580	635	413
GCA_002214545@Thermococcus_thioreducens_OGL_20P	0	13	807	57	785	531	575	657	718	444
GCA_002214565@Thermococcus_radiotolerans_EJ2	0	13	792	51	773	526	583	656	716	451
GCA_002214585@Thermococcus_profundus_DT_5432	0	19	793	46	764	533	562	640	710	439
GCA_002214605@Thermococcus_chitonophagus	1	76	954	355	944	900	904	907	921	895
GCA_006274605@Thermococcus_indicus_IOH1	0	26	839	57	821	557	612	685	754	483
GCA_008152015@Thermococcus_aciditolerans_SY113	0	21	824	57	804	539	593	674	740	481
GCA_008245085@Pyrococcus_furiosus_DSM_3638_Reg	0	33	864	93	848	706	717	742	806	632
GCA_020386975@Thermococcus_bergensis_T7324	0	11	797	49	771	562	582	639	711	469
GCA_023746595@Thermococcus_argininiproducens_IOH2	0	9	793	51	775	561	584	647	712	423
GCA_024022995@Thermococcus_aggregans_TY	0	16	803	50	788	570	589	658	727	466
GCA_024707485@Thermococcus_sp_813A4	0	18	815	54	799	549	590	665	731	466
GCA_028471785@Thermococcus_kodakarensis_TS900	0	24	853	53	831	581	619	708	761	503
GCA_028471865@Thermococcus_kodakarensis_TS901	0	24	853	53	831	580	618	705	761	507
GCA_035621495@Thermococcus_sp_SY098	0	15	848	55	824	617	636	703	757	498
GCA_900012635@Thermococcus_chitonophagus_isolate_1	1	76	954	353	944	903	906	909	922	897
GCA_900198835@Thermococcus_henrietii_EXT12c	0	32	851	58	832	563	619	692	767	493
GCA_902813195@Thermococcus_sp_2319x1_Essen	0	8	800	50	779	588	602	664	733	476
GCA_904067545@Thermococcus_camini_IRI35c	0	25	813	55	784	515	570	644	725	442
Palaeococcus_helgesoni_DSM_15127	0	14	802	44	773	535	555	641	703	413
