	n_denovo	n_trg	n_cds	n_intergenic	ssearch_f0	ssearch_f1	ssearch_f2	ssearch_f0_comp	ssearch_f1_comp	ssearch_f2_comp
GCA_000007305@Pyrococcus_furiosus_DSM_3638	0	23	769	37	749	513	558	633	698	399
GCA_000009965@Thermococcus_kodakarensis_KOD1	1	225	1000	521	1000	998	999	999	999	997
GCA_000011105@Pyrococcus_horikoshii_OT3	0	12	761	37	747	511	539	616	680	414
GCA_000018365@Thermococcus_onnurineus_NA1	0	40	778	101	762	621	659	693	725	603
GCA_000022365@Thermococcus_gammatolerans_EJ3	0	63	828	105	809	653	665	728	764	615
GCA_000022545@Thermococcus_sibiricus_MM_739	0	10	743	46	721	478	527	607	669	387
GCA_000151105@Thermococcus_barophilus_MP	0	27	782	48	764	554	594	656	707	462
GCA_000151205@Thermococcus_sp_AM4	0	62	817	103	801	635	674	712	750	607
GCA_000195935@Pyrococcus_abyssi_GE5	0	18	762	41	751	516	566	640	690	438
GCA_000211475@Pyrococcus_sp_NA2	0	21	797	46	775	535	569	644	710	425
GCA_000215995@Pyrococcus_yayanosii_CH1	0	22	768	55	750	533	575	630	690	489
GCA_000221185@Thermococcus_sp_4557	0	62	806	112	792	629	666	711	744	604
GCA_000246985@Thermococcus_litoralis_DSM_5473	0	21	834	65	816	603	636	707	764	515
GCA_000258515@Thermococcus_zilligii_AN1	0	39	805	94	789	633	660	705	739	615
GCA_000263735@Pyrococcus_sp_ST04	0	22	769	49	755	525	561	637	694	427
GCA_000265525@Thermococcus_cleftensis_CL1	0	67	802	112	790	634	663	705	737	604
GCA_000275605@Pyrococcus_furiosus_COM1	0	23	768	38	745	503	557	632	693	397
GCA_000517445@Thermococcus_paralvinellae_ES1	0	23	759	53	742	518	553	624	690	436
GCA_000585495@Thermococcus_nautili_30_1	0	78	842	129	830	675	709	748	785	652
GCA_000725425@Palaeococcus_pacificus_DY20341	0	14	771	49	751	535	564	640	695	435
GCA_000769655@Thermococcus_eurythermalis_A501	0	86	866	121	856	717	748	782	817	683
GCA_000816105@Thermococcus_guaymasensis_DSM_11113	0	63	819	113	799	640	667	712	747	614
GCA_001433455@Thermococcus_barophilus_CH5	0	40	828	52	816	578	620	685	738	498
GCA_001484685@Thermococcus_sp_2319x1	0	23	790	58	773	579	609	674	724	504
GCA_001577775@Pyrococcus_kukulkanii_NCB100	0	25	797	53	775	535	573	644	705	451
GCA_001592435@Thermococcus_peptonophilus_OG_1	0	76	839	292	826	760	765	780	796	755
GCA_001647085@Thermococcus_piezophilus_CDGS	0	41	772	88	755	604	637	669	703	572
GCA_002197185@Thermococcus_sp_5_4	0	41	776	112	763	619	654	696	727	586
GCA_002214365@Thermococcus_celer_Vu_13	0	35	786	93	771	632	663	704	736	606
GCA_002214385@Thermococcus_gorgonarius_W_12	0	41	769	112	748	614	635	673	712	591
GCA_002214465@Thermococcus_barossii_SHCK_94	0	48	799	108	784	635	662	701	734	593
GCA_002214485@Thermococcus_pacificus_P4	0	50	790	114	777	642	670	709	736	620
GCA_002214505@Thermococcus_siculi_RG_20	0	53	803	124	788	630	658	709	730	622
GCA_002214525@Thermococcus_sp_P6	0	28	736	60	718	559	589	629	667	529
GCA_002214545@Thermococcus_thioreducens_OGL_20P	0	84	834	117	819	656	688	732	766	629
GCA_002214565@Thermococcus_radiotolerans_EJ2	0	40	786	103	773	618	634	693	726	584
GCA_002214585@Thermococcus_profundus_DT_5432	0	57	819	133	806	673	703	746	770	666
GCA_002214605@Thermococcus_chitonophagus	0	20	788	49	768	545	588	656	709	469
GCA_006274605@Thermococcus_indicus_IOH1	0	78	849	117	832	677	699	749	789	644
GCA_008152015@Thermococcus_aciditolerans_SY113	0	95	858	123	843	679	713	752	798	641
GCA_008245085@Pyrococcus_furiosus_DSM_3638_Reg	0	23	769	38	749	509	559	635	699	396
GCA_020386975@Thermococcus_bergensis_T7324	0	14	743	54	726	524	552	625	680	452
GCA_023746595@Thermococcus_argininiproducens_IOH2	0	17	753	50	739	489	529	608	666	366
GCA_024022995@Thermococcus_aggregans_TY	0	20	752	53	734	535	563	623	682	462
GCA_024707485@Thermococcus_sp_813A4	0	64	828	111	815	648	683	730	766	616
GCA_028471785@Thermococcus_kodakarensis_TS900	2	226	1000	521	1000	1000	1000	1000	1000	1000
GCA_028471865@Thermococcus_kodakarensis_TS901	2	226	1000	521	1000	1000	1000	1000	1000	1000
GCA_035621495@Thermococcus_sp_SY098	0	37	808	44	793	554	588	667	728	468
GCA_900012635@Thermococcus_chitonophagus_isolate_1	0	20	789	49	770	542	589	660	712	474
GCA_900198835@Thermococcus_henrietii_EXT12c	0	71	858	123	842	692	720	775	800	661
GCA_902813195@Thermococcus_sp_2319x1_Essen	0	18	782	56	765	561	594	661	710	480
GCA_904067545@Thermococcus_camini_IRI35c	0	74	823	118	806	650	683	726	765	628
Palaeococcus_helgesoni_DSM_15127	0	17	771	43	754	520	561	646	695	438
Pyrococcus_31_3	0	18	800	47	782	546	593	670	719	478
Pyrococcus_32_1	0	18	800	47	782	543	591	669	720	476
Pyrococcus_abyssi_GE2	0	20	774	44	761	528	573	646	696	454
Pyrococcus_endeavori_ES4	0	19	760	48	745	522	554	628	686	430
Pyrococcus_EXT16	0	27	800	48	782	549	589	669	719	482
Pyrococcus_sp_32_3	0	18	800	46	781	545	587	667	720	475
Pyrococcus_sp_32_4	0	18	800	47	782	546	587	668	718	474
Pyrococcus_sp_EXT_15c	0	25	776	51	761	527	579	645	704	448
Pyrococcus_sp_GE_23	0	19	759	43	745	519	559	622	678	446
Pyrococcus_sp_IRI_42C	0	19	762	45	742	489	511	602	673	387
Thermococcus_15_2	0	50	793	93	780	628	655	700	732	594
Thermococcus_23_2	0	41	775	113	762	620	652	696	729	587
Thermococcus_29_3	0	69	826	127	818	669	703	740	780	645
Thermococcus_31_3	0	61	819	109	801	637	666	720	754	607
Thermococcus_aegaeus_DSM_12767	0	13	764	52	745	541	580	642	699	447
Thermococcus_aggregans_DSM_12819	0	20	752	53	733	537	563	625	683	463
Thermococcus_alcaliphilus_DSM_10322	0	17	769	60	754	546	579	648	704	468
Thermococcus_AMTc11	0	112	887	120	875	710	738	794	834	660
Thermococcus_AMTc30	0	62	814	121	798	660	691	738	762	629
Thermococcus_AMTc51	0	57	816	116	804	652	680	730	761	627
Thermococcus_AMTc85	0	75	824	118	807	658	689	736	764	625
Thermococcus_atlanticus_DSM_15226	0	48	810	70	794	612	638	699	744	548
Thermococcus_barophilus_423_3_23	0	24	783	44	769	565	591	657	710	472
Thermococcus_barophilus_CH1	0	30	806	54	790	559	599	667	726	472
Thermococcus_barophilus_DT4	0	31	782	56	767	542	575	645	714	447
Thermococcus_coalescens_TS1	0	58	818	109	804	640	668	716	751	600
Thermococcus_E15P35	0	77	852	134	838	691	717	758	797	659
Thermococcus_EXT11c	0	65	822	120	809	666	692	733	774	627
Thermococcus_fumicolans_ST557	0	72	835	112	815	661	688	734	771	626
Thermococcus_IRI_06c	0	84	831	119	814	670	692	742	765	642
Thermococcus_IRI15c	0	76	821	116	810	635	674	725	759	610
Thermococcus_marinus_DSM_15227	0	88	887	119	873	724	753	798	834	697
Thermococcus_prieuri_Col3	0	65	817	99	802	646	674	714	753	607
Thermococcus_profundus_DSM_9503	0	57	819	133	806	672	704	745	771	666
Thermococcus_sp_23_4	0	41	776	113	763	620	653	698	729	588
Thermococcus_sp_26_2	0	83	839	118	826	670	712	753	783	643
Thermococcus_sp_33_3	0	77	846	130	832	685	713	749	789	655
Thermococcus_sp_9_3	0	87	854	130	842	686	718	757	797	666
Thermococcus_sp_AMTc09	0	83	843	118	832	674	709	751	785	646
Thermococcus_sp_AMTc102	0	76	833	116	822	669	712	748	778	642
Thermococcus_sp_AMTc71	0	58	813	121	802	649	673	723	753	615
Thermococcus_sp_AMTc72	0	58	813	120	800	650	673	724	754	610
Thermococcus_sp_AMTc79	0	71	839	131	825	675	708	748	783	653
Thermococcus_sp_AMTc94	0	68	853	127	838	685	721	755	797	662
