	n_denovo	n_trg	n_cds	n_intergenic	ssearch_f0	ssearch_f1	ssearch_f2	ssearch_f0_comp	ssearch_f1_comp	ssearch_f2_comp
GCA_000007305@Pyrococcus_furiosus_DSM_3638	0	26	769	38	754	467	524	626	691	356
GCA_000009965@Thermococcus_kodakarensis_KOD1	0	90	860	104	844	680	709	769	807	650
GCA_000011105@Pyrococcus_horikoshii_OT3	0	18	766	35	750	461	529	609	677	380
GCA_000018365@Thermococcus_onnurineus_NA1	0	51	753	98	741	594	620	667	696	567
GCA_000022365@Thermococcus_gammatolerans_EJ3	0	81	818	135	804	633	664	713	748	610
GCA_000022545@Thermococcus_sibiricus_MM_739	0	13	750	43	732	432	498	593	675	331
GCA_000151105@Thermococcus_barophilus_MP	0	35	794	43	778	506	549	641	712	412
GCA_000151205@Thermococcus_sp_AM4	0	103	836	145	818	656	683	735	772	642
GCA_000195935@Pyrococcus_abyssi_GE5	0	36	790	39	776	517	579	652	709	441
GCA_000211475@Pyrococcus_sp_NA2	0	34	796	51	779	499	560	636	713	408
GCA_000215995@Pyrococcus_yayanosii_CH1	0	38	775	55	759	530	578	650	699	491
GCA_000221185@Thermococcus_sp_4557	0	62	802	107	784	629	652	703	735	605
GCA_000246985@Thermococcus_litoralis_DSM_5473	0	28	816	45	799	538	588	675	746	452
GCA_000258515@Thermococcus_zilligii_AN1	0	57	786	85	766	579	613	664	707	565
GCA_000263735@Pyrococcus_sp_ST04	0	29	773	45	756	487	534	617	695	387
GCA_000265525@Thermococcus_cleftensis_CL1	0	76	800	134	787	631	658	702	739	612
GCA_000275605@Pyrococcus_furiosus_COM1	0	28	766	40	752	465	517	628	690	350
GCA_000517445@Thermococcus_paralvinellae_ES1	0	32	757	43	747	496	532	632	697	418
GCA_000585495@Thermococcus_nautili_30_1	0	113	880	305	871	808	813	827	843	794
GCA_000725425@Palaeococcus_pacificus_DY20341	0	18	761	41	745	495	532	621	689	407
GCA_000769655@Thermococcus_eurythermalis_A501	0	98	870	209	860	766	788	814	829	761
GCA_000816105@Thermococcus_guaymasensis_DSM_11113	0	74	813	126	799	637	662	709	752	616
