	n_denovo	n_trg	n_cds	n_intergenic	ssearch_f0	ssearch_f1	ssearch_f2	ssearch_f0_comp	ssearch_f1_comp	ssearch_f2_comp
GCA_000007305@Pyrococcus_furiosus_DSM_3638	0	12	774	41	758	474	526	611	686	355
GCA_000009965@Thermococcus_kodakarensis_KOD1	1	63	880	115	869	702	736	794	824	677
GCA_000011105@Pyrococcus_horikoshii_OT3	0	12	790	40	763	482	543	650	699	391
GCA_000018365@Thermococcus_onnurineus_NA1	0	44	828	110	813	674	693	741	775	634
GCA_000022365@Thermococcus_gammatolerans_EJ3	0	56	840	140	825	661	684	726	773	641
GCA_000022545@Thermococcus_sibiricus_MM_739	0	11	787	43	768	473	521	637	701	342
GCA_000151105@Thermococcus_barophilus_MP	0	26	859	55	844	565	619	714	776	471
GCA_000151205@Thermococcus_sp_AM4	0	66	882	165	869	732	759	790	821	705
GCA_000195935@Pyrococcus_abyssi_GE5	0	22	806	36	786	542	580	660	729	455
GCA_000211475@Pyrococcus_sp_NA2	0	13	798	43	773	505	557	649	715	431
GCA_000215995@Pyrococcus_yayanosii_CH1	0	25	798	48	775	560	596	656	718	506
GCA_000221185@Thermococcus_sp_4557	0	55	848	129	841	679	703	758	789	657
GCA_000246985@Thermococcus_litoralis_DSM_5473	0	13	833	49	817	553	599	696	756	455
GCA_000258515@Thermococcus_zilligii_AN1	0	35	825	85	802	631	664	715	744	594
GCA_000263735@Pyrococcus_sp_ST04	0	23	801	44	779	493	563	650	716	422
GCA_000265525@Thermococcus_cleftensis_CL1	0	61	851	137	842	696	705	756	794	672
GCA_000275605@Pyrococcus_furiosus_COM1	0	13	772	41	757	475	525	613	685	362
GCA_000517445@Thermococcus_paralvinellae_ES1	0	24	806	51	788	537	589	692	737	443
GCA_000585495@Thermococcus_nautili_30_1	0	91	926	285	920	834	845	871	892	831
GCA_000725425@Palaeococcus_pacificus_DY20341	0	12	804	43	780	527	580	673	735	432
GCA_000769655@Thermococcus_eurythermalis_A501	0	64	896	194	880	764	787	816	845	750
GCA_000816105@Thermococcus_guaymasensis_DSM_11113	0	52	832	133	818	664	685	732	773	639
GCA_001433455@Thermococcus_barophilus_CH5	0	28	901	47	890	599	659	756	820	486
GCA_001484685@Thermococcus_sp_2319x1	0	9	790	38	773	534	566	661	715	454
GCA_001577775@Pyrococcus_kukulkanii_NCB100	0	24	838	43	814	533	586	674	746	459
GCA_001592435@Thermococcus_peptonophilus_OG_1	1	53	890	123	874	717	749	804	827	683
GCA_001647085@Thermococcus_piezophilus_CDGS	0	30	817	101	800	641	676	721	752	614
GCA_002197185@Thermococcus_sp_5_4	0	39	827	132	808	684	713	752	778	656
GCA_002214365@Thermococcus_celer_Vu_13	0	38	826	97	811	666	684	743	759	630
GCA_002214385@Thermococcus_gorgonarius_W_12	0	43	808	102	791	632	663	706	745	597
GCA_002214465@Thermococcus_barossii_SHCK_94	0	43	854	126	843	696	711	768	800	664
GCA_002214485@Thermococcus_pacificus_P4	0	48	814	117	800	656	688	727	761	634
GCA_002214505@Thermococcus_siculi_RG_20	0	48	847	120	833	672	696	750	782	646
GCA_002214525@Thermococcus_sp_P6	0	21	736	81	721	564	595	639	672	548
GCA_002214545@Thermococcus_thioreducens_OGL_20P	0	51	875	133	863	696	730	776	811	668
GCA_002214565@Thermococcus_radiotolerans_EJ2	0	37	844	129	831	690	710	760	791	661
GCA_002214585@Thermococcus_profundus_DT_5432	0	49	863	100	849	667	704	757	793	625
GCA_002214605@Thermococcus_chitonophagus	0	20	841	48	823	541	595	679	746	469
GCA_006274605@Thermococcus_indicus_IOH1	1	69	907	138	895	724	761	823	852	714
GCA_008152015@Thermococcus_aciditolerans_SY113	0	54	888	136	878	731	761	806	835	708
GCA_008245085@Pyrococcus_furiosus_DSM_3638_Reg	0	13	775	41	760	478	530	613	689	359
GCA_020386975@Thermococcus_bergensis_T7324	0	12	792	53	766	524	575	667	701	440
GCA_023746595@Thermococcus_argininiproducens_IOH2	0	13	802	42	781	475	512	659	712	321
GCA_024022995@Thermococcus_aggregans_TY	0	20	817	45	794	567	586	686	736	455
GCA_024707485@Thermococcus_sp_813A4	0	63	881	128	869	703	738	793	823	684
GCA_028471785@Thermococcus_kodakarensis_TS900	1	63	879	115	867	701	735	792	823	676
GCA_028471865@Thermococcus_kodakarensis_TS901	1	63	879	115	868	699	734	792	824	676
GCA_035621495@Thermococcus_sp_SY098	0	27	855	49	837	560	617	711	773	457
GCA_900012635@Thermococcus_chitonophagus_isolate_1	0	20	843	48	823	540	597	681	752	470
GCA_900198835@Thermococcus_henrietii_EXT12c	0	90	929	273	920	831	841	870	889	822
GCA_902813195@Thermococcus_sp_2319x1_Essen	0	14	791	43	772	538	564	664	709	451
GCA_904067545@Thermococcus_camini_IRI35c	0	65	867	136	859	689	722	778	807	665
Palaeococcus_helgesoni_DSM_15127	0	18	786	44	762	519	564	645	701	444
Pyrococcus_31_3	0	24	847	44	826	549	594	694	755	473
Pyrococcus_32_1	0	24	847	44	826	547	594	692	755	472
Pyrococcus_abyssi_GE2	0	23	800	35	778	532	568	657	714	449
Pyrococcus_endeavori_ES4	0	19	797	44	778	498	560	643	711	415
Pyrococcus_EXT16	0	23	847	48	824	544	595	692	754	461
Pyrococcus_sp_32_3	0	24	847	44	825	552	597	692	753	470
Pyrococcus_sp_32_4	0	24	846	44	826	547	591	694	754	471
Pyrococcus_sp_EXT_15c	0	31	832	43	813	549	590	686	745	470
Pyrococcus_sp_GE_23	0	19	796	36	775	532	572	651	720	464
Pyrococcus_sp_IRI_42C	0	12	800	38	778	485	542	649	708	371
Thermococcus_15_2	1	55	850	111	834	683	708	754	789	656
Thermococcus_23_2	0	39	826	130	807	685	708	750	777	658
Thermococcus_29_3	0	83	906	262	899	810	821	845	872	805
Thermococcus_31_3	0	56	868	121	858	694	723	776	800	666
Thermococcus_aegaeus_DSM_12767	0	9	806	40	788	533	570	680	725	441
Thermococcus_aggregans_DSM_12819	0	20	817	45	794	566	587	684	737	451
Thermococcus_alcaliphilus_DSM_10322	0	12	817	41	803	531	590	687	735	453
Thermococcus_AMTc11	0	61	912	141	903	759	786	839	855	729
Thermococcus_AMTc30	0	89	926	278	918	833	842	866	882	822
