	n_denovo	n_trg	n_cds	n_intergenic	ssearch_f0	ssearch_f1	ssearch_f2	ssearch_f0_comp	ssearch_f1_comp	ssearch_f2_comp
GCA_000007305@Pyrococcus_furiosus_DSM_3638	0	15	793	39	770	469	527	612	695	357
GCA_000009965@Thermococcus_kodakarensis_KOD1	0	71	892	116	872	703	750	786	831	682
GCA_000011105@Pyrococcus_horikoshii_OT3	0	10	791	36	767	489	549	633	703	387
GCA_000018365@Thermococcus_onnurineus_NA1	0	48	829	103	818	648	684	738	770	644
GCA_000022365@Thermococcus_gammatolerans_EJ3	0	67	854	147	842	682	708	753	797	649
GCA_000022545@Thermococcus_sibiricus_MM_739	0	12	792	44	765	475	524	630	704	352
GCA_000151105@Thermococcus_barophilus_MP	0	26	841	50	822	553	601	710	766	459
GCA_000151205@Thermococcus_sp_AM4	0	69	877	152	870	733	754	802	831	702
GCA_000195935@Pyrococcus_abyssi_GE5	0	16	797	35	774	535	594	657	719	453
GCA_000211475@Pyrococcus_sp_NA2	0	15	812	43	792	503	560	658	727	410
GCA_000215995@Pyrococcus_yayanosii_CH1	0	24	800	53	784	558	604	673	722	501
GCA_000221185@Thermococcus_sp_4557	0	60	866	124	848	681	714	765	797	662
GCA_000246985@Thermococcus_litoralis_DSM_5473	0	18	833	53	813	568	610	684	748	477
GCA_000258515@Thermococcus_zilligii_AN1	0	37	824	79	803	624	651	703	742	588
GCA_000263735@Pyrococcus_sp_ST04	0	22	808	41	786	513	565	660	720	418
GCA_000265525@Thermococcus_cleftensis_CL1	0	66	867	134	852	696	714	760	804	676
GCA_000275605@Pyrococcus_furiosus_COM1	0	16	789	39	767	473	526	611	695	356
GCA_000517445@Thermococcus_paralvinellae_ES1	0	24	801	49	785	534	586	661	724	452
GCA_000585495@Thermococcus_nautili_30_1	0	137	968	379	959	930	929	940	946	927
GCA_000725425@Palaeococcus_pacificus_DY20341	0	11	811	39	791	530	576	671	733	449
GCA_000769655@Thermococcus_eurythermalis_A501	0	76	896	212	883	787	800	828	850	776
GCA_000816105@Thermococcus_guaymasensis_DSM_11113	0	53	845	139	828	665	690	744	774	646
GCA_001433455@Thermococcus_barophilus_CH5	0	36	856	50	842	566	611	729	772	471
GCA_001484685@Thermococcus_sp_2319x1	0	10	794	39	769	535	583	652	709	453
GCA_001577775@Pyrococcus_kukulkanii_NCB100	0	20	831	42	805	558	605	683	747	478
GCA_001592435@Thermococcus_peptonophilus_OG_1	0	52	859	120	843	689	726	771	800	659
GCA_001647085@Thermococcus_piezophilus_CDGS	0	34	820	99	798	613	659	712	748	610
GCA_002197185@Thermococcus_sp_5_4	0	40	826	124	810	671	698	741	775	650
GCA_002214365@Thermococcus_celer_Vu_13	0	38	827	98	810	645	665	725	767	621
GCA_002214385@Thermococcus_gorgonarius_W_12	0	45	805	95	788	626	664	707	745	591
GCA_002214465@Thermococcus_barossii_SHCK_94	0	48	860	118	841	681	711	754	793	662
GCA_002214485@Thermococcus_pacificus_P4	0	42	814	115	803	652	683	722	754	642
GCA_002214505@Thermococcus_siculi_RG_20	0	56	838	114	821	660	690	735	775	643
GCA_002214525@Thermococcus_sp_P6	0	22	756	73	742	590	614	662	699	557
GCA_002214545@Thermococcus_thioreducens_OGL_20P	0	68	882	136	866	675	710	772	814	655
GCA_002214565@Thermococcus_radiotolerans_EJ2	0	37	833	119	818	668	688	733	772	633
GCA_002214585@Thermococcus_profundus_DT_5432	0	52	864	98	852	684	717	774	810	649
GCA_002214605@Thermococcus_chitonophagus	0	18	815	44	798	546	592	670	732	475
GCA_006274605@Thermococcus_indicus_IOH1	0	71	891	139	876	723	756	803	841	703
GCA_008152015@Thermococcus_aciditolerans_SY113	0	64	879	136	869	713	750	799	832	700
GCA_008245085@Pyrococcus_furiosus_DSM_3638_Reg	0	16	793	38	770	471	524	615	697	362
GCA_020386975@Thermococcus_bergensis_T7324	0	12	799	46	771	540	568	667	712	454
GCA_023746595@Thermococcus_argininiproducens_IOH2	0	20	792	44	766	461	507	624	699	312
GCA_024022995@Thermococcus_aggregans_TY	0	15	794	48	775	533	571	663	723	439
GCA_024707485@Thermococcus_sp_813A4	0	62	883	125	869	686	718	769	815	661
GCA_028471785@Thermococcus_kodakarensis_TS900	0	71	891	116	870	700	749	787	831	683
GCA_028471865@Thermococcus_kodakarensis_TS901	0	71	891	116	871	697	749	783	831	678
GCA_035621495@Thermococcus_sp_SY098	0	34	834	48	818	548	597	702	762	452
GCA_900012635@Thermococcus_chitonophagus_isolate_1	0	18	816	44	798	548	595	671	736	476
