	n_denovo	n_trg	n_cds	n_intergenic	ssearch_f0	ssearch_f1	ssearch_f2	ssearch_f0_comp	ssearch_f1_comp	ssearch_f2_comp
GCA_000007305@Pyrococcus_furiosus_DSM_3638	0	29	748	34	727	436	491	586	662	351
GCA_000009965@Thermococcus_kodakarensis_KOD1	0	90	856	102	834	670	706	753	787	644
GCA_000011105@Pyrococcus_horikoshii_OT3	0	16	747	31	727	436	511	593	668	351
GCA_000018365@Thermococcus_onnurineus_NA1	0	52	755	92	736	592	618	656	690	575
GCA_000022365@Thermococcus_gammatolerans_EJ3	0	74	808	137	789	623	647	701	741	591
GCA_000022545@Thermococcus_sibiricus_MM_739	0	12	716	39	694	411	477	566	640	315
GCA_000151105@Thermococcus_barophilus_MP	0	29	771	45	752	483	530	614	682	400
GCA_000151205@Thermococcus_sp_AM4	0	89	824	145	813	650	681	723	762	642
GCA_000195935@Pyrococcus_abyssi_GE5	0	32	761	33	746	489	539	619	680	417
GCA_000211475@Pyrococcus_sp_NA2	0	33	772	42	751	475	533	625	686	389
GCA_000215995@Pyrococcus_yayanosii_CH1	0	37	753	51	727	515	570	626	676	475
GCA_000221185@Thermococcus_sp_4557	0	62	788	107	771	614	644	685	721	598
GCA_000246985@Thermococcus_litoralis_DSM_5473	0	21	795	38	775	522	572	645	711	449
GCA_000258515@Thermococcus_zilligii_AN1	0	54	788	85	769	592	629	675	711	575
GCA_000263735@Pyrococcus_sp_ST04	0	29	755	39	738	467	518	613	672	389
GCA_000265525@Thermococcus_cleftensis_CL1	0	69	803	126	785	626	647	690	723	610
GCA_000275605@Pyrococcus_furiosus_COM1	0	30	745	36	724	436	492	588	660	352
GCA_000517445@Thermococcus_paralvinellae_ES1	0	28	743	43	725	469	512	608	665	382
GCA_000585495@Thermococcus_nautili_30_1	0	107	879	298	864	791	801	817	834	784
GCA_000725425@Palaeococcus_pacificus_DY20341	0	16	746	32	728	476	516	606	667	383
GCA_000769655@Thermococcus_eurythermalis_A501	0	100	864	198	852	750	763	791	816	736
GCA_000816105@Thermococcus_guaymasensis_DSM_11113	0	65	814	125	791	617	647	702	731	604
GCA_001433455@Thermococcus_barophilus_CH5	0	36	792	54	776	505	560	641	716	435
GCA_001484685@Thermococcus_sp_2319x1	0	22	749	33	728	509	549	614	676	430
GCA_001577775@Pyrococcus_kukulkanii_NCB100	0	37	775	44	758	482	539	622	692	422
GCA_001592435@Thermococcus_peptonophilus_OG_1	0	63	798	102	780	624	658	699	741	596
GCA_001647085@Thermococcus_piezophilus_CDGS	0	34	740	85	719	564	596	634	671	539
GCA_002197185@Thermococcus_sp_5_4	0	36	768	103	749	616	644	675	707	595
GCA_002214365@Thermococcus_celer_Vu_13	0	43	768	94	747	593	618	663	701	571
GCA_002214385@Thermococcus_gorgonarius_W_12	0	53	759	88	732	561	591	633	679	544
GCA_002214465@Thermococcus_barossii_SHCK_94	0	43	788	105	771	611	643	681	727	600
GCA_002214485@Thermococcus_pacificus_P4	0	57	769	109	754	607	632	673	705	593
GCA_002214505@Thermococcus_siculi_RG_20	0	63	791	103	773	625	653	682	724	602
GCA_002214525@Thermococcus_sp_P6	0	28	702	61	684	542	563	599	637	519
GCA_002214545@Thermococcus_thioreducens_OGL_20P	0	80	814	116	799	612	642	697	740	591
GCA_002214565@Thermococcus_radiotolerans_EJ2	0	40	781	97	767	606	634	682	711	577
GCA_002214585@Thermococcus_profundus_DT_5432	0	62	803	86	785	622	649	700	741	586
GCA_002214605@Thermococcus_chitonophagus	0	25	777	41	762	511	555	645	703	445
GCA_006274605@Thermococcus_indicus_IOH1	0	85	856	119	841	676	711	761	790	656
GCA_008152015@Thermococcus_aciditolerans_SY113	0	74	822	130	804	639	676	711	746	615
