	n_denovo	n_trg	n_cds	n_intergenic	ssearch_f0	ssearch_f1	ssearch_f2	ssearch_f0_comp	ssearch_f1_comp	ssearch_f2_comp
GCA_000007305@Pyrococcus_furiosus_DSM_3638	0	33	858	87	837	705	718	736	791	617
GCA_000009965@Thermococcus_kodakarensis_KOD1	0	24	859	47	834	578	637	695	759	504
GCA_000011105@Pyrococcus_horikoshii_OT3	0	21	848	85	830	693	703	736	788	624
GCA_000018365@Thermococcus_onnurineus_NA1	0	13	776	52	749	534	576	640	687	462
GCA_000022365@Thermococcus_gammatolerans_EJ3	0	24	809	48	781	528	593	657	717	466
GCA_000022545@Thermococcus_sibiricus_MM_739	0	11	787	40	753	533	552	623	685	407
GCA_000151105@Thermococcus_barophilus_MP	0	11	825	48	805	592	622	670	736	489
GCA_000151205@Thermococcus_sp_AM4	0	28	813	44	783	547	595	656	718	470
GCA_000195935@Pyrococcus_abyssi_GE5	0	31	873	86	854	721	737	769	816	654
GCA_000211475@Pyrococcus_sp_NA2	0	34	886	93	868	720	740	777	826	656
GCA_000215995@Pyrococcus_yayanosii_CH1	0	29	828	67	807	617	652	693	748	542
GCA_000221185@Thermococcus_sp_4557	0	14	819	42	793	526	573	646	717	455
GCA_000246985@Thermococcus_litoralis_DSM_5473	0	13	847	45	814	589	633	683	747	484
GCA_000258515@Thermococcus_zilligii_AN1	0	16	790	45	757	510	559	628	689	442
GCA_000263735@Pyrococcus_sp_ST04	0	27	883	159	871	765	781	803	842	713
GCA_000265525@Thermococcus_cleftensis_CL1	0	15	803	42	776	522	563	624	705	444
GCA_000275605@Pyrococcus_furiosus_COM1	0	33	856	88	835	701	718	737	788	613
GCA_000517445@Thermococcus_paralvinellae_ES1	0	11	817	44	789	584	617	665	731	482
GCA_000585495@Thermococcus_nautili_30_1	0	25	837	44	816	552	612	676	744	488
GCA_000725425@Palaeococcus_pacificus_DY20341	0	6	791	38	763	552	574	637	692	431
GCA_000769655@Thermococcus_eurythermalis_A501	0	21	841	47	816	559	612	686	747	483
GCA_000816105@Thermococcus_guaymasensis_DSM_11113	0	17	796	48	767	525	574	638	698	457
GCA_001433455@Thermococcus_barophilus_CH5	0	21	871	55	854	628	668	712	784	529
GCA_001484685@Thermococcus_sp_2319x1	0	10	809	41	781	596	600	667	725	470
GCA_001577775@Pyrococcus_kukulkanii_NCB100	0	48	897	253	876	811	816	829	849	794
GCA_001592435@Thermococcus_peptonophilus_OG_1	0	16	820	42	795	547	592	668	727	470
