	n_denovo	n_trg	n_cds	n_intergenic	ssearch_f0	ssearch_f1	ssearch_f2	ssearch_f0_comp	ssearch_f1_comp	ssearch_f2_comp
GCA_000007305@Pyrococcus_furiosus_DSM_3638	0	9	808	36	795	500	576	667	737	377
GCA_000009965@Thermococcus_kodakarensis_KOD1	0	25	864	91	853	685	730	767	807	657
GCA_000011105@Pyrococcus_horikoshii_OT3	0	8	801	27	784	505	563	658	724	391
GCA_000018365@Thermococcus_onnurineus_NA1	0	32	851	193	842	741	759	789	813	715
GCA_000022365@Thermococcus_gammatolerans_EJ3	0	28	854	94	840	667	700	750	792	658
GCA_000022545@Thermococcus_sibiricus_MM_739	0	11	844	43	831	537	596	702	772	402
GCA_000151105@Thermococcus_barophilus_MP	0	17	887	53	880	645	681	783	839	528
GCA_000151205@Thermococcus_sp_AM4	0	30	860	91	850	695	727	775	802	674
GCA_000195935@Pyrococcus_abyssi_GE5	0	12	807	30	788	547	598	687	740	458
GCA_000211475@Pyrococcus_sp_NA2	0	8	803	31	790	541	591	675	742	433
GCA_000215995@Pyrococcus_yayanosii_CH1	0	13	807	50	792	577	630	696	737	527
GCA_000221185@Thermococcus_sp_4557	0	50	919	253	910	825	836	860	883	805
GCA_000246985@Thermococcus_litoralis_DSM_5473	0	11	872	39	857	643	689	771	816	547
GCA_000258515@Thermococcus_zilligii_AN1	0	14	816	85	803	643	674	728	760	614
GCA_000263735@Pyrococcus_sp_ST04	0	10	807	37	786	521	574	664	743	423
GCA_000265525@Thermococcus_cleftensis_CL1	0	51	882	203	874	771	779	817	839	757
GCA_000275605@Pyrococcus_furiosus_COM1	0	9	808	36	793	497	576	665	736	379
GCA_000517445@Thermococcus_paralvinellae_ES1	0	15	859	49	841	608	652	747	802	506
GCA_000585495@Thermococcus_nautili_30_1	0	32	865	124	850	713	733	777	803	686
GCA_000725425@Palaeococcus_pacificus_DY20341	0	17	865	48	852	624	657	765	815	507
GCA_000769655@Thermococcus_eurythermalis_A501	0	32	861	120	845	696	728	772	806	682
GCA_000816105@Thermococcus_guaymasensis_DSM_11113	0	21	843	99	828	678	709	754	785	652
GCA_001433455@Thermococcus_barophilus_CH5	0	18	888	53	881	641	676	783	835	527
GCA_001484685@Thermococcus_sp_2319x1	0	10	853	42	834	617	647	726	788	519
GCA_001577775@Pyrococcus_kukulkanii_NCB100	0	10	829	33	815	560	622	696	763	463
GCA_001592435@Thermococcus_peptonophilus_OG_1	0	26	859	95	845	698	713	771	798	652
GCA_001647085@Thermococcus_piezophilus_CDGS	0	32	832	170	810	701	718	749	776	674
GCA_002197185@Thermococcus_sp_5_4	1	93	1000	417	1000	1000	1000	1000	1000	1000
GCA_002214365@Thermococcus_celer_Vu_13	0	33	859	196	847	753	767	789	815	741
GCA_002214385@Thermococcus_gorgonarius_W_12	0	23	836	87	824	665	702	736	780	627
GCA_002214465@Thermococcus_barossii_SHCK_94	0	63	943	314	940	894	901	915	923	891
GCA_002214485@Thermococcus_pacificus_P4	0	34	862	172	853	726	748	779	816	706
GCA_002214505@Thermococcus_siculi_RG_20	0	48	916	208	907	813	830	851	874	799
GCA_002214525@Thermococcus_sp_P6	0	18	791	122	779	666	685	716	736	653
GCA_002214545@Thermococcus_thioreducens_OGL_20P	0	56	923	265	913	834	842	864	882	818
GCA_002214565@Thermococcus_radiotolerans_EJ2	0	70	952	357	949	913	917	921	935	909
GCA_002214585@Thermococcus_profundus_DT_5432	0	26	867	106	854	696	732	778	805	674
GCA_002214605@Thermococcus_chitonophagus	0	11	824	35	807	551	601	688	751	462
GCA_006274605@Thermococcus_indicus_IOH1	0	52	899	238	880	791	800	829	846	776
GCA_008152015@Thermococcus_aciditolerans_SY113	0	51	912	240	904	818	827	854	873	797
GCA_008245085@Pyrococcus_furiosus_DSM_3638_Reg	0	9	808	37	793	505	581	669	739	383
GCA_020386975@Thermococcus_bergensis_T7324	0	10	836	39	821	594	649	725	774	515
GCA_023746595@Thermococcus_argininiproducens_IOH2	0	8	867	43	856	553	619	732	811	399
GCA_024022995@Thermococcus_aggregans_TY	0	11	842	45	829	591	646	733	779	518
GCA_024707485@Thermococcus_sp_813A4	0	54	929	273	924	849	864	884	909	842
GCA_028471785@Thermococcus_kodakarensis_TS900	0	25	862	91	850	683	727	766	806	659
GCA_028471865@Thermococcus_kodakarensis_TS901	0	25	862	91	852	682	729	766	805	657
GCA_035621495@Thermococcus_sp_SY098	0	17	895	52	885	640	693	773	841	537
GCA_900012635@Thermococcus_chitonophagus_isolate_1	0	11	823	35	809	553	601	685	754	463
GCA_900198835@Thermococcus_henrietii_EXT12c	0	32	856	117	844	705	728	768	795	682
GCA_902813195@Thermococcus_sp_2319x1_Essen	0	8	863	42	844	619	661	736	793	520
GCA_904067545@Thermococcus_camini_IRI35c	0	47	911	244	902	823	828	855	875	802
Palaeococcus_helgesoni_DSM_15127	0	13	857	41	836	599	649	736	783	531
Pyrococcus_31_3	0	11	829	34	813	563	610	698	765	470
Pyrococcus_32_1	0	11	829	34	813	561	609	701	763	470
Pyrococcus_abyssi_GE2	0	14	804	30	786	551	608	681	736	453
Pyrococcus_endeavori_ES4	0	10	806	36	785	515	569	664	741	417
Pyrococcus_EXT16	0	11	824	35	808	572	612	697	762	474
Pyrococcus_sp_32_3	0	11	829	34	813	560	614	699	764	472
Pyrococcus_sp_32_4	0	11	829	34	813	563	610	701	763	473
Pyrococcus_sp_EXT_15c	0	10	833	38	819	571	617	690	768	473
Pyrococcus_sp_GE_23	0	13	814	30	793	557	611	691	745	466
Pyrococcus_sp_IRI_42C	0	7	806	29	790	511	568	662	744	408
Thermococcus_15_2	0	53	905	159	899	773	805	838	869	755
Thermococcus_23_2	1	93	1000	416	1000	1000	1000	1000	1000	1000
Thermococcus_29_3	0	33	854	115	842	700	723	766	797	676
Thermococcus_31_3	0	50	912	252	903	826	834	860	878	818
Thermococcus_aegaeus_DSM_12767	0	10	881	41	864	625	680	756	819	523
Thermococcus_aggregans_DSM_12819	0	11	842	45	828	595	647	735	781	513
Thermococcus_alcaliphilus_DSM_10322	0	8	883	46	870	650	695	770	827	552
Thermococcus_AMTc11	0	50	936	311	932	872	876	900	917	861
Thermococcus_AMTc30	0	37	870	112	856	711	737	782	813	696
Thermococcus_AMTc51	0	29	859	114	843	711	729	775	808	685
Thermococcus_AMTc85	0	33	862	116	849	702	725	773	801	683
Thermococcus_atlanticus_DSM_15226	0	24	899	98	890	748	775	831	865	710
Thermococcus_barophilus_423_3_23	0	18	887	52	876	641	681	775	834	513
Thermococcus_barophilus_CH1	0	20	887	53	879	634	672	783	841	528
Thermococcus_barophilus_DT4	0	19	870	51	857	611	663	761	814	509
Thermococcus_coalescens_TS1	0	54	936	273	926	866	872	889	905	858
Thermococcus_E15P35	0	35	858	125	845	707	735	772	802	688
Thermococcus_EXT11c	0	34	868	115	847	710	735	776	806	692
Thermococcus_fumicolans_ST557	0	25	860	113	844	697	727	769	803	670
Thermococcus_IRI_06c	0	55	899	222	887	778	795	831	858	774
Thermococcus_IRI15c	0	51	915	241	907	823	830	850	873	798
Thermococcus_marinus_DSM_15227	0	33	857	120	844	696	724	767	802	678
Thermococcus_prieuri_Col3	0	51	905	160	898	772	798	839	862	755
Thermococcus_profundus_DSM_9503	0	26	867	106	853	696	732	778	805	673
Thermococcus_sp_23_4	1	93	1000	417	1000	1000	1000	1000	1000	1000
Thermococcus_sp_26_2	0	24	834	110	819	676	709	741	780	661
Thermococcus_sp_33_3	0	34	873	123	858	712	745	781	810	686
Thermococcus_sp_9_3	0	35	871	120	854	711	739	781	808	682
Thermococcus_sp_AMTc09	0	24	837	108	822	677	707	738	780	664
Thermococcus_sp_AMTc102	0	24	834	108	818	675	710	741	773	662
Thermococcus_sp_AMTc71	0	53	901	255	896	814	825	842	865	802
Thermococcus_sp_AMTc72	0	53	901	255	896	814	825	842	864	801
Thermococcus_sp_AMTc79	0	33	864	125	852	701	733	778	807	680
Thermococcus_sp_AMTc94	0	32	857	123	845	696	728	771	799	675
Thermococcus_sp_CIR_03a	0	56	945	302	941	891	889	906	925	883
Thermococcus_sp_CIR_10a	0	18	887	54	876	626	668	769	836	517
Thermococcus_sp_DS1	0	58	936	281	932	869	879	894	909	853
Thermococcus_sp_E10P11	0	32	855	120	843	696	721	764	795	670
Thermococcus_sp_E10P8	0	32	855	120	843	696	724	765	796	671
Thermococcus_sp_E15p33	0	35	857	124	844	704	734	773	801	686
Thermococcus_sp_EXT09c	0	31	856	116	840	704	732	774	801	688
Thermococcus_sp_IRI_05c	0	59	924	262	917	846	856	878	898	826
Thermococcus_sp_IRI10c	0	51	916	239	909	823	831	853	875	801
Thermococcus_sp_IRI14c	0	51	915	241	907	821	830	850	875	801
Thermococcus_sp_IRI24c	0	52	917	239	909	816	828	852	873	807
Thermococcus_sp_IRI25c	0	51	915	241	907	821	829	850	873	798
Thermococcus_sp_IRI27c2	0	52	917	238	908	819	829	852	874	803
Thermococcus_sp_IRI29c	0	52	917	239	909	819	829	852	873	806
Thermococcus_sp_IRI_33c	0	58	935	278	930	864	874	888	907	850
Thermococcus_sp_TPV	0	28	857	118	844	702	722	767	793	668
Thermococcus_sp_unknown	0	30	858	112	843	695	724	770	796	678
Thermococcus_stetteri_DSM_5262	0	23	853	94	837	691	722	771	802	655
Thermococcus_waiotapuensis_WT1	0	13	821	82	807	635	669	726	754	601
