	n_denovo	n_trg	n_cds	n_intergenic	ssearch_f0	ssearch_f1	ssearch_f2	ssearch_f0_comp	ssearch_f1_comp	ssearch_f2_comp
GCA_000007305@Pyrococcus_furiosus_DSM_3638	0	21	790	39	771	480	534	628	709	363
GCA_000009965@Thermococcus_kodakarensis_KOD1	0	69	847	103	833	650	681	738	773	633
GCA_000011105@Pyrococcus_horikoshii_OT3	0	13	770	35	750	461	501	612	675	373
GCA_000018365@Thermococcus_onnurineus_NA1	0	51	801	170	786	685	709	733	754	672
GCA_000022365@Thermococcus_gammatolerans_EJ3	0	60	814	87	797	623	645	684	735	595
GCA_000022545@Thermococcus_sibiricus_MM_739	0	13	780	39	762	518	563	655	709	394
GCA_000151105@Thermococcus_barophilus_MP	0	18	827	59	819	585	636	725	769	503
GCA_000151205@Thermococcus_sp_AM4	0	71	843	97	823	651	688	725	771	632
GCA_000195935@Pyrococcus_abyssi_GE5	0	22	768	45	748	492	538	632	684	426
GCA_000211475@Pyrococcus_sp_NA2	0	21	783	34	763	488	544	636	700	398
GCA_000215995@Pyrococcus_yayanosii_CH1	0	20	789	53	770	550	604	666	709	501
GCA_000221185@Thermococcus_sp_4557	0	105	884	347	876	807	811	828	851	803
GCA_000246985@Thermococcus_litoralis_DSM_5473	0	14	827	46	807	605	634	721	767	496
GCA_000258515@Thermococcus_zilligii_AN1	0	40	797	85	781	611	643	696	724	590
GCA_000263735@Pyrococcus_sp_ST04	0	19	771	37	753	472	522	617	681	379
GCA_000265525@Thermococcus_cleftensis_CL1	0	106	879	243	869	793	797	816	841	781
GCA_000275605@Pyrococcus_furiosus_COM1	0	23	790	40	772	487	535	630	709	365
GCA_000517445@Thermococcus_paralvinellae_ES1	0	19	784	54	766	553	592	669	716	448
GCA_000585495@Thermococcus_nautili_30_1	0	65	847	118	832	675	701	746	774	650
GCA_000725425@Palaeococcus_pacificus_DY20341	0	16	801	44	786	574	630	704	740	480
GCA_000769655@Thermococcus_eurythermalis_A501	0	70	847	119	831	679	708	753	787	655
GCA_000816105@Thermococcus_guaymasensis_DSM_11113	0	55	806	101	789	616	647	689	731	598
GCA_001433455@Thermococcus_barophilus_CH5	0	28	841	59	831	594	643	733	778	509
GCA_001484685@Thermococcus_sp_2319x1	0	21	793	44	770	587	621	693	732	500
GCA_001577775@Pyrococcus_kukulkanii_NCB100	0	28	804	33	776	522	587	659	709	438
GCA_001592435@Thermococcus_peptonophilus_OG_1	0	49	830	111	816	657	697	745	767	641
GCA_001647085@Thermococcus_piezophilus_CDGS	0	43	782	150	766	650	670	710	733	639
GCA_002197185@Thermococcus_sp_5_4	0	59	832	241	819	742	754	771	788	735
GCA_002214365@Thermococcus_celer_Vu_13	0	47	825	165	812	703	721	740	763	690
GCA_002214385@Thermococcus_gorgonarius_W_12	0	43	778	84	759	599	646	674	712	579
GCA_002214465@Thermococcus_barossii_SHCK_94	0	70	847	232	832	744	767	790	806	735
GCA_002214485@Thermococcus_pacificus_P4	0	61	827	192	814	702	723	752	770	686
