	n_denovo	n_trg	n_cds	n_intergenic	ssearch_f0	ssearch_f1	ssearch_f2	ssearch_f0_comp	ssearch_f1_comp	ssearch_f2_comp
GCA_000007305@Pyrococcus_furiosus_DSM_3638	0	23	763	40	744	447	488	583	673	349
GCA_000009965@Thermococcus_kodakarensis_KOD1	0	53	819	97	801	617	644	717	753	578
GCA_000011105@Pyrococcus_horikoshii_OT3	0	8	742	30	727	430	465	551	647	324
GCA_000018365@Thermococcus_onnurineus_NA1	0	52	820	192	807	706	724	750	775	674
GCA_000022365@Thermococcus_gammatolerans_EJ3	0	50	805	98	790	593	635	690	732	578
GCA_000022545@Thermococcus_sibiricus_MM_739	0	13	781	44	765	483	529	615	705	368
GCA_000151105@Thermococcus_barophilus_MP	0	24	843	68	828	585	648	722	779	510
GCA_000151205@Thermococcus_sp_AM4	0	62	815	97	801	622	656	716	745	598
GCA_000195935@Pyrococcus_abyssi_GE5	0	19	752	37	737	457	509	607	669	373
GCA_000211475@Pyrococcus_sp_NA2	0	18	766	44	746	451	497	593	673	361
GCA_000215995@Pyrococcus_yayanosii_CH1	0	21	763	50	747	531	588	641	693	483
GCA_000221185@Thermococcus_sp_4557	0	83	852	228	841	721	741	773	800	704
GCA_000246985@Thermococcus_litoralis_DSM_5473	0	16	823	44	807	569	616	691	754	492
GCA_000258515@Thermococcus_zilligii_AN1	0	36	780	83	763	557	591	655	703	532
GCA_000263735@Pyrococcus_sp_ST04	0	20	757	37	736	441	495	574	663	350
GCA_000265525@Thermococcus_cleftensis_CL1	0	88	847	211	839	707	726	754	794	698
GCA_000275605@Pyrococcus_furiosus_COM1	0	23	763	40	744	453	494	588	671	346
GCA_000517445@Thermococcus_paralvinellae_ES1	0	27	811	65	790	564	605	682	737	473
GCA_000585495@Thermococcus_nautili_30_1	0	66	844	133	833	657	695	740	775	622
GCA_000725425@Palaeococcus_pacificus_DY20341	0	23	809	49	795	569	598	688	749	461
GCA_000769655@Thermococcus_eurythermalis_A501	0	59	823	121	809	639	674	716	757	599
GCA_000816105@Thermococcus_guaymasensis_DSM_11113	0	41	790	108	774	599	634	682	721	573
GCA_001433455@Thermococcus_barophilus_CH5	0	29	853	72	838	609	658	731	789	519
GCA_001484685@Thermococcus_sp_2319x1	0	13	783	47	762	528	572	651	705	462
GCA_001577775@Pyrococcus_kukulkanii_NCB100	0	22	769	40	745	477	517	602	683	398
GCA_001592435@Thermococcus_peptonophilus_OG_1	0	40	806	119	793	623	654	705	746	595
GCA_001647085@Thermococcus_piezophilus_CDGS	0	42	793	174	773	657	682	709	730	632
GCA_002197185@Thermococcus_sp_5_4	0	70	836	273	819	738	740	766	791	723
GCA_002214365@Thermococcus_celer_Vu_13	0	54	799	211	789	689	695	721	750	674
GCA_002214385@Thermococcus_gorgonarius_W_12	0	38	760	91	740	565	598	650	685	546
GCA_002214465@Thermococcus_barossii_SHCK_94	0	78	856	260	844	744	752	771	808	731
GCA_002214485@Thermococcus_pacificus_P4	0	53	796	173	781	650	664	703	725	611
GCA_002214505@Thermococcus_siculi_RG_20	0	74	844	201	828	698	714	747	784	675
GCA_002214525@Thermococcus_sp_P6	0	30	732	127	717	597	609	637	674	588
GCA_002214545@Thermococcus_thioreducens_OGL_20P	0	127	907	402	899	840	840	852	878	835
GCA_002214565@Thermococcus_radiotolerans_EJ2	0	72	836	256	819	726	732	761	790	711
GCA_002214585@Thermococcus_profundus_DT_5432	0	47	800	106	790	615	645	704	741	572
GCA_002214605@Thermococcus_chitonophagus	0	15	766	38	742	468	518	596	683	385
GCA_006274605@Thermococcus_indicus_IOH1	0	82	854	227	840	708	729	763	795	680
GCA_008152015@Thermococcus_aciditolerans_SY113	0	87	862	251	855	744	752	788	815	720
GCA_008245085@Pyrococcus_furiosus_DSM_3638_Reg	0	23	764	40	746	451	492	583	674	348
GCA_020386975@Thermococcus_bergensis_T7324	0	12	774	43	754	554	578	651	703	480
GCA_023746595@Thermococcus_argininiproducens_IOH2	0	13	808	48	788	516	551	651	738	375
GCA_024022995@Thermococcus_aggregans_TY	0	13	785	45	764	547	576	659	711	452
GCA_024707485@Thermococcus_sp_813A4	0	104	906	363	896	829	840	856	877	827
GCA_028471785@Thermococcus_kodakarensis_TS900	0	53	818	97	802	619	645	714	753	580
GCA_028471865@Thermococcus_kodakarensis_TS901	0	53	818	97	800	617	643	716	753	584
GCA_035621495@Thermococcus_sp_SY098	0	29	842	69	826	579	644	721	775	512
GCA_900012635@Thermococcus_chitonophagus_isolate_1	0	15	766	38	747	471	521	597	687	387
GCA_900198835@Thermococcus_henrietii_EXT12c	0	62	832	122	817	630	664	722	766	609
GCA_902813195@Thermococcus_sp_2319x1_Essen	0	17	790	49	769	536	576	658	715	463
GCA_904067545@Thermococcus_camini_IRI35c	0	95	856	251	845	727	744	774	804	711
Palaeococcus_helgesoni_DSM_15127	0	20	803	48	784	523	570	670	725	442
Pyrococcus_31_3	0	17	771	38	752	479	523	602	688	386
Pyrococcus_32_1	0	17	771	38	752	472	522	598	688	384
Pyrococcus_abyssi_GE2	0	19	747	38	726	458	495	599	661	374
Pyrococcus_endeavori_ES4	0	16	754	38	732	437	495	567	660	347
Pyrococcus_EXT16	0	17	766	39	750	477	524	602	692	386
Pyrococcus_sp_32_3	0	17	771	38	751	471	520	599	689	385
Pyrococcus_sp_32_4	0	17	771	38	752	473	521	599	688	382
Pyrococcus_sp_EXT_15c	0	21	763	42	746	475	524	606	686	394
Pyrococcus_sp_GE_23	0	20	744	32	729	443	505	594	662	377
Pyrococcus_sp_IRI_42C	0	15	754	39	734	433	491	590	666	350
Thermococcus_15_2	0	58	827	146	806	645	679	706	752	618
Thermococcus_23_2	0	70	836	271	820	737	740	765	790	723
Thermococcus_29_3	0	57	824	120	813	634	676	720	759	613
Thermococcus_31_3	0	81	858	253	840	725	736	762	810	710
Thermococcus_aegaeus_DSM_12767	0	14	800	44	780	547	593	660	724	467
Thermococcus_aggregans_DSM_12819	0	13	785	45	764	542	580	659	710	455
Thermococcus_alcaliphilus_DSM_10322	0	17	807	45	783	568	611	676	742	487
Thermococcus_AMTc11	0	80	878	268	868	747	768	804	834	734
